node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,9
11,1
12,9
13,10
14,2
15,11
16,12
17,13
18,14
19,9
20,3
21,10
22,10
23,13
24,9
25,7
26,5
27,15
28,16
29,17
30,18
31,18
32,5
33,14
34,17
35,10
36,10
37,8
38,16
39,5
40,18
41,2
42,19
43,5
44,20
45,10
46,6
47,19
48,20
49,18
50,3
51,20
52,15
53,7
54,12
55,4
56,5
57,12
58,14
59,9
60,7
61,5
62,0
63,18
64,13
65,21
66,22
67,2
68,5
69,6
70,15
71,21
72,10
73,23
74,23
75,8
76,12
77,21
78,11
79,1
80,3
81,10
82,10
83,3
84,7
85,14
86,2
87,8
88,19
89,22
90,10
91,3
92,15
93,11
94,13
95,14
96,8
97,19
98,8
99,9
100,3
101,17
102,19
103,11
104,6
105,12
106,14
107,12
108,4
109,20
110,3
111,15
112,3
113,2
114,8
115,15
116,9
117,19
118,18
119,7
120,14
121,23
122,12
123,14
124,10
125,21
126,11
127,17
128,14
129,2
130,18
131,2
132,21
133,10
134,8
135,5
136,22
137,11
138,20
139,12
140,11
141,8
142,19
143,15
144,5
145,6
146,2
147,15
148,13
149,22
150,19
151,6
152,7
153,9
154,19
155,23
156,9
157,2
158,22
159,17
160,2
161,22
162,14
163,8
164,15
165,15
166,9
167,21
168,10
169,5
170,14
171,9
172,8
173,6
174,5
175,8
176,23
177,11
178,7
179,14
180,6
181,2
182,18
183,9
184,3
185,20
186,20
187,11
188,3
189,2
190,23
191,3
192,19
193,18
194,11
195,2
196,15
197,2
198,23
199,4
200,21
201,4
202,18
203,14
204,7
205,15
206,13
207,21
208,13
209,1
210,9
211,1
212,18
213,20
214,18
215,1
216,20
217,20
218,4
219,4
220,18
221,1
222,22
223,11
224,1
225,20
226,21
227,6
228,4
229,1
230,1
231,15
232,3
233,21
234,2
235,1
236,20
237,20
238,1
239,4
240,4
241,9
242,1
243,4
244,4
245,9
246,1
247,6
248,1
249,4
250,1
