edge_id,node1,node2,intra_inter
1,136,1,1
2,149,1,1
3,161,1,1
4,178,1,-1
5,206,1,1
6,222,1,1
7,146,2,1
8,181,2,1
9,189,2,1
10,195,2,1
11,213,2,-1
12,234,2,1
13,91,3,1
14,121,3,1
15,188,3,1
16,191,3,1
17,223,3,-1
18,232,3,1
19,45,4,-1
20,239,4,1
21,240,4,1
22,243,4,1
23,244,4,1
24,249,4,1
25,43,5,1
26,61,5,1
27,68,5,1
28,135,5,1
29,174,5,1
30,221,5,-1
31,173,6,1
32,180,6,1
33,181,6,-1
34,204,6,-1
35,227,6,1
36,247,6,1
37,84,7,1
38,119,7,1
39,152,7,1
40,178,7,1
41,204,7,1
42,247,7,-1
43,37,8,1
44,141,8,1
45,172,8,1
46,205,8,-1
47,216,8,-1
48,246,8,-1
49,153,9,1
50,166,9,1
51,171,9,1
52,184,9,-1
53,241,9,1
54,245,9,1
55,50,10,-1
56,156,10,1
57,183,10,1
58,210,10,1
59,241,10,1
60,245,10,1
61,166,11,-1
62,229,11,1
63,238,11,1
64,242,11,1
65,248,11,1
66,250,11,1
67,59,12,1
68,99,12,1
69,163,12,-1
70,210,12,1
71,241,12,1
72,245,12,1
73,30,13,-1
74,45,13,1
75,72,13,1
76,124,13,1
77,148,13,1
78,235,13,1
79,74,14,-1
80,160,14,1
81,181,14,1
82,189,14,1
83,195,14,1
84,206,14,-1
85,169,15,1
86,175,15,-1
87,194,15,1
88,214,15,-1
89,223,15,1
90,230,15,1
91,54,16,1
92,76,16,1
93,77,16,1
94,107,16,1
95,122,16,1
96,233,16,-1
97,52,17,1
98,64,17,1
99,88,17,1
100,94,17,1
101,150,17,-1
102,74,18,-1
103,162,18,1
104,170,18,1
105,179,18,1
106,203,18,1
107,239,18,-1
108,30,19,-1
109,153,19,1
110,210,19,1
111,230,19,-1
112,241,19,1
113,245,19,1
114,100,20,1
115,184,20,1
116,188,20,1
117,190,20,-1
118,191,20,1
119,232,20,1
120,64,21,-1
121,81,21,1
122,148,21,1
123,168,21,1
124,217,21,-1
125,235,21,1
126,124,22,1
127,133,22,1
128,168,22,1
129,192,22,-1
130,234,22,-1
131,235,22,1
132,36,23,1
133,46,23,-1
134,53,23,1
135,152,23,1
136,204,23,1
137,209,23,-1
138,28,24,-1
139,156,24,1
140,183,24,1
141,210,24,1
142,241,24,1
143,245,24,1
144,60,25,1
145,119,25,1
146,178,25,1
147,204,25,1
148,249,25,-1
149,32,26,1
150,56,26,1
151,61,26,1
152,144,26,1
153,174,26,1
154,224,26,-1
155,99,27,1
156,171,27,1
157,222,27,-1
158,231,27,-1
159,241,27,1
160,245,27,1
161,67,28,1
