edge_id,node1,node2
1,15,1
2,103,1
3,116,1
4,159,1
5,187,1
6,195,1
7,157,2
8,176,2
9,181,2
10,197,2
11,228,2
12,229,2
13,145,3
14,167,3
15,179,3
16,180,3
17,184,3
18,205,3
19,223,4
20,234,4
21,239,4
22,241,4
23,243,4
24,249,4
25,20,5
26,32,5
27,45,5
28,46,5
29,168,5
30,202,5
31,85,6
32,131,6
33,137,6
34,149,6
35,151,6
36,237,6
37,43,7
38,108,7
39,117,7
40,118,7
41,119,7
42,162,7
43,77,8
44,80,8
45,183,8
46,190,8
47,200,8
48,219,8
49,53,9
50,107,9
51,122,9
52,132,9
53,167,9
54,178,9
55,27,10
56,59,10
57,99,10
58,148,10
59,171,10
60,210,10
61,71,11
62,142,11
63,221,11
64,225,11
65,244,11
66,246,11
67,59,12
68,129,12
69,171,12
70,210,12
71,247,12
72,15,13
73,155,13
74,176,13
75,198,13
76,62,14
77,164,14
78,193,14
79,201,14
80,224,14
81,233,14
82,93,15
83,140,15
84,195,15
85,227,15
86,105,16
87,107,16
88,122,16
89,131,16
90,132,16
91,139,16
92,146,17
93,234,17
94,240,17
95,241,17
96,243,17
97,249,17
98,46,18
99,135,18
100,216,18
101,227,18
102,232,18
103,236,18
104,26,19
105,39,19
106,56,19
107,83,19
108,144,19
109,169,19
110,45,20
111,75,20
112,133,20
113,165,20
114,168,20
115,38,21
116,55,21
117,89,21
118,93,21
119,135,21
120,161,21
121,32,22
122,35,22
123,127,22
124,155,22
125,173,22
126,196,22
127,39,23
128,65,23
129,66,23
130,127,23
131,133,23
132,217,23
133,115,24
134,142,24
135,174,24
136,206,24
137,225,24
138,244,24
139,41,25
140,50,25
141,108,25
142,114,25
143,117,25
144,206,25
145,56,26
146,144,26
147,157,26
148,169,26
149,48,27
150,59,27
151,171,27
152,210,27
153,235,27
154,57,28
155,99,28
156,129,28
157,171,28
158,210,28
159,242,28
160,33,29
161,239,29
162,240,29
163,241,29
164,243,29
165,249,29
166,148,30
167,156,30
168,194,30
169,220,30
170,236,30
171,242,30
172,216,31
173,226,31
174,227,31
175,232,31
176,236,31
177,237,31
178,45,32
179,82,32
180,134,32
181,168,32
182,111,33
183,164,33
184,165,33
185,193,33
186,233,33
187,181,34
188,189,34
189,197,34
190,228,34
191,229,34
192,242,34
193,64,35
194,75,35
195,82,35
196,124,35
197,168,35
198,92,36
199,189,36
200,197,36
201,211,36
202,228,36
203,229,36
204,87,37
205,134,37
206,175,37
207,247,37
208,181,38
209,184,38
210,228,38
211,229,38
212,56,39
213,144,39
214,169,39
215,241,39
216,62,40
217,182,40
218,188,40
219,208,40
220,212,40
221,214,40
222,60,41
223,117,41
224,119,41
225,149,41
226,162,41
227,179,42
228,190,42
229,191,42
230,204,42
231,207,42
232,220,42
233,108,43
234,117,43
235,119,43
236,127,43
237,162,43
238,216,44
239,223,44
240,226,44
241,227,44
242,228,44
243,237,44
244,72,45
245,173,45
246,176,45
247,81,46
248,127,46
249,173,46
250,189,46
251,74,47
252,202,47
253,203,47
254,221,47
255,225,47
256,244,47
257,223,48
258,226,48
259,232,48
260,236,48
261,237,48
262,87,49
263,115,49
264,165,49
265,196,49
266,222,49
267,233,49
268,60,50
269,97,50
270,117,50
271,119,50
272,162,50
273,135,51
274,136,51
275,149,51
276,160,51
277,161,51
278,173,51
279,62,52
280,167,52
281,180,52
282,184,52
283,205,52
284,207,52
285,54,53
286,64,53
287,77,53
288,121,53
289,178,53
290,231,53
291,122,54
292,132,54
293,139,54
294,178,54
295,186,54
296,234,54
297,89,55
298,131,55
299,149,55
300,151,55
301,160,55
302,178,55
303,144,56
304,150,56
305,154,56
306,169,56
307,81,57
308,99,57
309,129,57
310,166,57
311,171,57
312,210,57
313,115,58
314,139,58
315,148,58
316,154,58
317,191,58
318,194,58
319,207,58
320,99,59
321,129,59
322,171,59
323,210,59
324,240,59
325,108,60
326,119,60
327,162,60
328,222,60
329,248,60
330,84,61
331,95,61
332,166,61
333,170,61
334,206,61
335,244,61
336,246,61
337,68,62
338,193,62
339,196,62
340,233,62
341,72,63
342,81,63
343,124,63
344,133,63
345,152,63
346,173,63
347,206,63
348,69,64
349,121,64
350,132,64
351,139,64
352,178,64
353,72,65
354,75,65
355,127,65
356,144,65
357,168,65
358,223,65
359,72,66
360,82,66
361,124,66
362,133,66
363,173,66
364,220,66
365,111,67
366,181,67
367,189,67
368,197,67
369,228,67
370,229,67
371,244,67
372,100,68
373,111,68
374,164,68
375,165,68
376,196,68
377,233,68
378,74,69
379,77,69
380,132,69
381,139,69
382,140,69
383,178,69
384,76,70
385,77,70
386,105,70
387,121,70
388,122,70
389,178,70
390,244,70
391,101,71
392,174,71
393,187,71
394,203,71
395,206,71
396,225,71
397,133,72
398,168,72
399,241,72
400,90,73
401,141,73
402,177,73
403,245,73
404,182,74
405,188,74
406,208,74
407,212,74
408,214,74
409,82,75
410,124,75
411,133,75
412,193,75
413,107,76
414,122,76
415,139,76
416,160,76
417,178,76
418,222,76
419,102,77
420,121,77
421,139,77
422,91,78
423,124,78
424,130,78
425,137,78
426,159,78
427,187,78
428,195,78
429,151,79
430,231,79
431,245,79
432,246,79
433,247,79
434,248,79
435,250,79
436,110,80
437,126,80
438,183,80
439,190,80
440,200,80
441,248,80
442,124,81
443,127,81
444,159,81
445,173,81
446,124,82
447,173,82
448,227,82
449,110,83
450,128,83
451,169,83
452,183,83
453,190,83
454,200,83
455,95,84
456,128,84
457,137,84
458,170,84
459,221,84
460,225,84
461,89,85
462,105,85
463,121,85
464,136,85
465,149,85
466,160,85
467,112,86
468,116,86
469,157,86
470,181,86
471,206,86
472,228,86
473,229,86
474,134,87
475,175,87
476,115,88
477,141,88
478,164,88
479,165,88
480,193,88
481,196,88
482,233,88
483,131,89
484,136,89
485,150,89
486,161,89
487,141,90
488,177,90
489,217,90
490,93,91
491,95,91
492,107,91
493,130,91
494,187,91
495,195,91
496,116,92
497,189,92
498,197,92
499,223,92
500,228,92
501,229,92
502,137,93
503,140,93
504,187,93
505,195,93
506,96,94
507,138,94
508,142,94
509,163,94
510,172,94
511,202,94
512,203,95
513,214,95
514,221,95
515,244,95
516,162,96
517,163,96
518,172,96
519,202,96
520,216,96
521,125,97
522,126,97
523,128,97
524,183,97
525,190,97
526,200,97
527,143,98
528,145,98
529,146,98
530,129,99
531,171,99
532,201,99
533,210,99
534,219,100
535,234,100
536,239,100
537,240,100
538,241,100
539,243,100
540,249,100
541,123,101
542,170,101
543,187,101
544,203,101
545,206,101
546,244,101
547,250,101
548,121,102
549,216,102
550,226,102
551,227,102
552,232,102
553,236,102
554,237,102
555,130,103
556,137,103
557,140,103
558,159,103
559,187,103
560,195,103
561,216,103
562,111,104
563,126,104
564,234,104
565,239,104
566,240,104
567,241,104
568,243,104
569,249,104
570,107,105
571,122,105
572,139,105
573,175,105
574,178,105
575,148,106
576,186,106
577,192,106
578,194,106
579,207,106
580,220,106
581,242,106
582,248,106
583,122,107
584,132,107
585,191,107
586,117,108
587,119,108
588,162,108
589,178,108
590,135,109
591,218,109
592,223,109
593,226,109
594,227,109
595,232,109
596,236,109
597,237,109
598,126,110
599,128,110
600,183,110
601,190,110
602,200,110
603,233,110
604,164,111
605,193,111
606,196,111
607,233,111
608,116,112
609,157,112
610,181,112
611,189,112
612,228,112
613,229,112
614,230,112
615,152,113
616,182,113
617,188,113
618,195,113
619,208,113
620,209,113
621,212,113
622,214,113
623,120,114
624,145,114
625,167,114
626,180,114
627,184,114
628,205,114
629,165,115
630,193,115
631,196,115
632,233,115
633,189,116
634,197,116
635,228,116
636,229,116
637,162,117
638,245,117
639,147,118
640,150,118
641,166,118
642,192,118
643,204,118
644,220,118
645,242,118
646,153,119
647,162,119
648,145,120
649,164,120
650,167,120
651,180,120
652,184,120
653,205,120
654,212,120
655,122,121
656,132,121
657,139,121
658,231,122
659,158,123
660,174,123
661,193,123
662,206,123
663,221,123
664,225,123
665,240,123
666,244,123
667,168,124
668,173,124
669,142,125
670,166,125
671,171,125
672,174,125
673,206,125
674,221,125
675,225,125
676,244,125
677,128,126
678,163,126
679,183,126
680,190,126
681,200,126
682,151,127
683,168,127
684,173,127
685,183,128
686,190,128
687,200,128
688,237,128
689,171,129
690,210,129
691,226,129
692,232,129
693,137,130
694,140,130
695,141,130
696,159,130
697,187,130
698,211,130
699,149,131
700,151,131
701,160,131
702,161,131
703,248,131
704,178,132
705,182,132
706,168,133
707,173,133
708,200,133
709,158,134
710,175,134
711,136,135
712,149,135
713,151,135
714,160,135
715,161,135
716,151,136
717,160,136
718,161,136
719,229,136
720,249,136
721,159,137
722,187,137
723,195,137
724,153,138
725,182,138
726,185,138
727,188,138
728,208,138
729,212,138
730,214,138
731,237,138
732,159,140
733,180,140
734,187,140
735,195,140
736,177,141
737,199,141
738,166,142
739,170,142
740,174,142
741,203,142
742,208,142
743,221,142
744,146,143
745,188,143
746,238,143
747,169,144
748,236,144
749,167,145
750,180,145
751,184,145
752,205,145
753,233,145
754,168,146
755,150,147
756,161,147
757,179,147
758,191,147
759,192,147
760,204,147
761,220,147
762,237,147
763,242,147
764,186,148
765,191,148
766,192,148
767,194,148
768,207,148
769,242,148
770,151,149
771,161,149
772,224,149
773,154,150
774,179,150
775,186,150
776,204,150
777,220,150
778,242,150
779,160,151
780,161,151
781,218,152
782,219,152
783,234,152
784,239,152
785,240,152
786,241,152
787,243,152
788,249,152
789,182,153
790,185,153
791,188,153
792,208,153
793,212,153
794,214,153
795,245,153
796,155,154
797,179,154
798,194,154
799,204,154
800,207,154
801,220,154
802,242,154
803,176,155
804,198,155
805,205,156
806,218,156
807,219,156
808,234,156
809,239,156
810,240,156
811,241,156
812,243,156
813,249,156
814,181,157
815,189,157
816,197,157
817,228,157
818,229,157
819,236,157
820,166,158
821,174,158
822,191,158
823,203,158
824,206,158
825,221,158
826,225,158
827,244,158
828,187,159
829,195,159
830,199,159
831,161,160
832,197,160
833,231,160
834,246,161
835,170,162
836,198,162
837,172,163
838,202,163
839,205,163
840,165,164
841,193,164
842,196,164
843,200,164
844,233,164
845,193,165
846,196,165
847,204,165
848,233,165
849,170,166
850,203,166
851,221,166
852,244,166
853,247,166
854,180,167
855,184,167
856,205,167
857,243,167
858,226,168
859,218,169
860,190,170
861,203,170
862,221,170
863,225,170
864,244,170
865,210,171
866,238,171
867,195,172
868,202,172
869,235,172
870,203,173
871,213,174
872,221,174
873,223,174
874,225,174
875,244,174
876,250,174
877,199,175
878,210,175
879,198,176
880,245,176
881,188,177
882,225,177
883,211,178
884,186,179
885,191,179
886,192,179
887,200,179
888,207,179
889,220,179
890,242,179
891,184,180
892,205,180
893,215,180
894,240,180
895,197,181
896,214,181
897,229,181
898,243,181
899,250,181
900,185,182
901,188,182
902,208,182
903,212,182
904,214,182
905,250,182
906,190,183
907,200,183
908,212,183
909,218,183
910,204,184
911,205,184
912,240,184
913,187,185
914,188,185
915,204,185
916,208,185
917,212,185
918,214,185
919,192,186
920,194,186
921,204,186
922,207,186
923,220,186
924,232,186
925,242,186
926,195,187
927,189,188
928,208,188
929,212,188
930,214,188
931,197,189
932,228,189
933,229,189
