edge_id,node1,node2
1,89,1
2,93,1
3,131,1
4,135,1
5,160,1
6,193,1
7,9,2
8,60,2
9,122,2
10,144,2
11,153,2
12,188,2
13,48,3
14,117,3
15,213,3
16,226,3
17,232,3
18,248,3
19,151,4
20,234,4
21,240,4
22,241,4
23,243,4
24,32,5
25,45,5
26,133,5
27,137,5
28,235,5
29,247,5
30,12,6
31,20,6
32,104,6
33,131,6
34,140,6
35,178,6
36,28,7
37,70,7
38,102,7
39,109,7
40,217,7
41,223,7
42,57,8
43,105,8
44,175,8
45,183,8
46,190,8
47,247,8
48,42,9
49,69,9
50,122,9
51,144,9
52,188,9
53,27,10
54,76,10
55,114,10
56,208,10
57,145,11
58,196,11
59,212,11
60,214,11
61,239,11
62,243,11
63,140,12
64,160,12
65,161,12
66,178,12
67,206,12
68,53,13
69,155,13
70,176,13
71,198,13
72,221,13
73,62,14
74,68,14
75,87,14
76,115,14
77,165,14
78,177,14
79,74,15
80,195,15
81,200,15
82,224,15
83,233,15
84,243,15
85,66,16
86,231,16
87,235,16
88,245,16
89,246,16
90,248,16
91,21,17
92,91,17
93,93,17
94,178,17
95,191,17
96,241,17
97,187,18
98,198,18
99,205,18
100,222,18
101,227,18
102,249,18
103,22,19
104,35,19
105,169,19
106,184,19
107,230,19
108,63,20
109,65,20
110,86,20
111,133,20
112,247,20
113,123,21
114,161,21
115,178,21
116,191,21
117,200,21
118,32,22
119,54,22
120,149,22
121,168,22
122,247,22
123,77,23
124,81,23
125,82,23
126,192,23
127,228,23
128,247,23
129,101,24
130,133,24
131,142,24
132,206,24
133,221,24
134,244,24
135,166,25
136,207,25
137,221,25
138,225,25
139,230,25
140,244,25
141,34,26
142,148,26
143,150,26
144,169,26
145,184,26
146,230,26
147,76,27
148,114,27
149,157,27
150,170,27
151,92,28
152,121,28
153,132,28
154,146,28
155,180,28
156,201,29
157,234,29
158,236,29
159,240,29
160,241,29
161,243,29
162,143,30
163,187,30
164,189,30
165,216,30
166,220,30
167,250,30
168,39,31
169,109,31
170,132,31
171,213,31
172,223,31
173,236,31
174,65,32
175,137,32
176,219,32
177,247,32
178,123,33
179,170,33
180,203,33
181,207,33
182,225,33
183,229,33
184,189,34
185,197,34
186,228,34
187,229,34
188,106,35
189,185,35
190,208,35
191,214,35
192,239,35
193,37,36
194,157,36
195,189,36
196,197,36
197,228,36
198,229,36
199,50,37
200,134,37
201,173,37
202,181,37
203,202,37
204,72,38
205,118,38
206,189,38
207,197,38
208,228,38
209,229,38
210,51,39
211,97,39
212,162,39
213,213,39
214,232,39
215,105,40
216,182,40
217,185,40
218,214,40
219,239,40
220,250,40
221,78,41
222,205,41
223,213,41
224,217,41
225,219,41
226,227,41
227,66,42
228,86,42
229,149,42
230,168,42
231,247,42
232,162,43
233,188,43
234,205,43
235,223,43
236,236,43
237,237,43
238,81,44
239,118,44
240,159,44
241,227,44
242,236,44
243,249,44
244,63,45
245,149,45
246,168,45
247,225,45
248,247,45
249,133,46
250,137,46
251,168,46
252,187,46
253,224,46
254,247,46
255,141,47
256,174,47
257,203,47
258,213,47
259,221,47
260,244,47
