edge_id,node1,node2,intra_inter
1,89,1,1
2,93,1,1
3,131,1,1
4,135,1,1
5,160,1,1
6,193,1,-1
7,9,2,1
8,60,2,1
9,122,2,1
10,144,2,1
11,153,2,-1
12,188,2,1
13,48,3,1
14,117,3,1
15,213,3,1
16,226,3,1
17,232,3,1
18,248,3,-1
19,151,4,-1
20,234,4,1
21,240,4,1
22,241,4,1
23,243,4,1
24,32,5,1
25,45,5,1
26,133,5,1
27,137,5,1
28,235,5,-1
29,247,5,1
30,12,6,1
31,20,6,-1
32,104,6,-1
33,131,6,1
34,140,6,1
35,178,6,1
36,28,7,-1
37,70,7,1
38,102,7,1
39,109,7,1
40,217,7,1
41,223,7,1
42,57,8,1
43,105,8,-1
44,175,8,1
45,183,8,1
46,190,8,1
47,247,8,-1
48,42,9,-1
49,69,9,1
50,122,9,1
51,144,9,1
52,188,9,1
53,27,10,1
54,76,10,1
55,114,10,1
56,208,10,-1
57,145,11,1
58,196,11,1
59,212,11,1
60,214,11,1
61,239,11,1
62,243,11,-1
63,140,12,1
64,160,12,1
65,161,12,1
66,178,12,1
67,206,12,-1
68,53,13,1
69,155,13,1
70,176,13,1
71,198,13,1
72,221,13,-1
73,62,14,-1
74,68,14,1
75,87,14,1
76,115,14,1
77,165,14,1
78,177,14,1
79,74,15,-1
80,195,15,1
81,200,15,1
82,224,15,1
83,233,15,1
84,243,15,-1
85,66,16,-1
86,231,16,1
87,235,16,1
88,245,16,1
89,246,16,1
90,248,16,1
91,21,17,1
92,91,17,1
93,93,17,1
94,178,17,1
95,191,17,1
96,241,17,-1
97,187,18,-1
98,198,18,-1
99,205,18,1
100,222,18,1
101,227,18,1
102,249,18,1
103,22,19,-1
104,35,19,-1
105,169,19,1
106,184,19,1
107,230,19,1
108,63,20,1
109,65,20,1
110,86,20,1
111,133,20,1
112,247,20,1
113,123,21,-1
114,161,21,1
115,178,21,1
116,191,21,1
117,200,21,-1
118,32,22,1
119,54,22,-1
120,149,22,1
121,168,22,1
122,247,22,1
123,77,23,1
124,81,23,1
125,82,23,1
126,192,23,-1
127,228,23,-1
128,247,23,1
129,101,24,1
130,133,24,-1
131,142,24,1
132,206,24,1
133,221,24,1
134,244,24,1
135,166,25,1
136,207,25,1
137,221,25,1
138,225,25,1
139,230,25,-1
140,244,25,1
141,34,26,-1
142,148,26,1
143,150,26,1
144,169,26,1
145,184,26,1
146,230,26,1
147,76,27,1
148,114,27,1
149,157,27,-1
150,170,27,-1
151,92,28,1
152,121,28,1
153,132,28,1
154,146,28,1
155,180,28,1
156,201,29,1
157,234,29,1
158,236,29,-1
159,240,29,1
160,241,29,1
161,243,29,1
162,143,30,1
163,187,30,-1
164,189,30,-1
165,216,30,1
166,220,30,1
167,250,30,1
168,39,31,1
169,109,31,1
170,132,31,-1
171,213,31,1
172,223,31,1
173,236,31,1
174,65,32,1
175,137,32,1
176,219,32,-1
177,247,32,1
178,123,33,1
179,170,33,1
180,203,33,1
181,207,33,1
182,225,33,1
183,229,33,-1
184,189,34,1
185,197,34,1
186,228,34,1
187,229,34,1
188,106,35,1
189,185,35,1
190,208,35,1
191,214,35,1
192,239,35,1
193,37,36,-1
194,157,36,1
195,189,36,1
196,197,36,1
197,228,36,1
198,229,36,1
199,50,37,1
200,134,37,1
201,173,37,1
202,181,37,1
203,202,37,1
204,72,38,-1
205,118,38,-1
206,189,38,1
207,197,38,1
208,228,38,1
209,229,38,1
210,51,39,-1
211,97,39,-1
212,162,39,1
213,213,39,1
214,232,39,1
215,105,40,1
216,182,40,1
217,185,40,1
218,214,40,1
219,239,40,1
220,250,40,-1
221,78,41,-1
222,205,41,1
223,213,41,1
224,217,41,1
225,219,41,1
226,227,41,1
227,66,42,1
228,86,42,1
229,149,42,1
230,168,42,1
231,247,42,1
232,162,43,1
233,188,43,-1
234,205,43,1
235,223,43,1
236,236,43,1
237,237,43,1
238,81,44,-1
239,118,44,1
240,159,44,-1
241,227,44,1
242,236,44,1
243,249,44,1
244,63,45,1
245,149,45,1
246,168,45,1
247,225,45,-1
248,247,45,1
249,133,46,1
250,137,46,1
251,168,46,1
252,187,46,-1
253,224,46,-1
254,247,46,1
255,141,47,-1
256,174,47,1
257,203,47,1
258,213,47,-1
259,221,47,1
260,244,47,1
261,128,48,1
262,150,48,-1
263,226,48,1
264,232,48,1
265,236,48,1
266,68,49,1
267,115,49,1
268,165,49,1
269,172,49,-1
270,177,49,1
271,245,49,-1
272,95,50,-1
273,134,50,1
274,173,50,1
275,181,50,1
276,202,50,1
277,148,51,1
278,150,51,1
279,169,51,1
280,184,51,1
281,230,51,1
282,99,52,-1
283,128,52,1
284,188,52,-1
285,226,52,1
286,227,52,1
287,249,52,1
288,155,53,1
289,176,53,1
290,198,53,1
291,227,53,-1
292,180,54,-1
293,218,54,1
294,234,54,1
295,240,54,1
296,241,54,1
297,243,54,1
298,59,55,1
299,99,55,1
300,107,55,1
301,145,55,-1
302,171,55,1
303,210,55,1
304,123,56,-1
305,148,56,1
306,150,56,1
307,169,56,1
