edge_id,node1,node2
1,216,1
2,217,1
3,225,1
4,236,1
5,237,1
6,86,2
7,126,2
8,150,2
9,177,2
10,195,2
11,224,2
12,68,3
13,121,3
14,190,3
15,191,3
16,212,3
17,232,3
18,143,4
19,239,4
20,240,4
21,243,4
22,244,4
23,249,4
24,26,5
25,43,5
26,113,5
27,144,5
28,161,5
29,72,6
30,77,6
31,81,6
32,148,6
33,192,6
34,235,6
35,23,7
36,53,7
37,101,7
38,123,7
39,178,7
40,204,7
41,61,8
42,134,8
43,163,8
44,175,8
45,176,8
46,208,8
47,83,9
48,99,9
49,171,9
50,210,9
51,241,9
52,245,9
53,33,10
54,119,10
55,169,10
56,194,10
57,223,10
58,230,10
59,57,11
60,129,11
61,134,11
62,141,11
63,175,11
64,208,11
65,129,12
66,166,12
67,210,12
68,224,12
69,241,12
70,245,12
71,72,13
72,74,13
73,82,13
74,90,13
75,168,13
76,235,13
77,28,14
78,124,14
79,136,14
80,187,14
81,195,14
82,235,14
83,81,15
84,103,15
85,194,15
86,212,15
87,223,15
88,230,15
89,107,16
90,142,16
91,172,16
92,193,16
93,238,16
94,38,17
95,52,17
96,64,17
97,88,17
98,130,17
99,197,17
100,95,18
101,162,18
102,166,18
103,179,18
104,217,18
105,222,18
106,31,19
107,99,19
108,129,19
109,159,19
110,166,19
111,245,19
112,54,20
113,107,20
114,142,20
115,155,20
116,172,20
117,193,20
118,22,21
119,29,21
120,34,21
121,127,21
122,159,21
123,179,21
124,133,22
125,148,22
126,168,22
127,235,22
128,248,22
129,101,23
130,103,23
131,114,23
132,178,23
133,204,23
134,104,24
135,173,24
136,180,24
137,193,24
138,227,24
139,247,24
140,36,25
141,60,25
142,152,25
143,178,25
144,204,25
145,250,25
146,68,26
147,135,26
148,144,26
149,161,26
150,199,26
151,62,27
152,183,27
153,210,27
154,222,27
155,241,27
156,245,27
157,113,28
158,131,28
159,157,28
160,221,28
161,224,28
162,34,29
163,52,29
164,127,29
165,159,29
166,185,29
167,38,30
168,138,30
169,214,30
170,219,30
171,220,30
172,234,30
173,182,31
174,202,31
175,214,31
176,220,31
177,234,31
178,43,32
179,54,32
180,68,32
181,135,32
182,144,32
183,161,32
184,143,33
185,170,33
186,179,33
187,203,33
188,222,33
189,127,34
190,159,34
191,246,34
192,86,35
193,155,35
194,189,35
195,195,35
196,197,35
197,224,35
198,53,36
199,152,36
200,178,36
201,204,36
202,216,36
203,153,37
204,156,37
205,171,37
206,241,37
207,245,37
208,250,37
209,64,38
210,85,38
211,88,38
212,130,38
213,49,39
214,68,39
215,135,39
216,144,39
217,161,39
218,231,39
219,118,40
220,202,40
221,209,40
222,214,40
223,220,40
224,234,40
225,128,41
226,146,41
227,160,41
228,177,41
229,189,41
230,224,41
231,179,42
232,182,42
233,202,42
234,214,42
235,220,42
236,234,42
237,135,43
238,144,43
239,161,43
240,229,43
241,124,44
242,216,44
243,217,44
244,225,44
245,236,44
246,237,44
247,139,45
248,157,45
249,174,45
250,176,45
251,187,45
252,151,46
253,161,46
254,173,46
255,180,46
256,227,46
257,247,46
258,62,47
259,117,47
260,118,47
261,145,47
262,192,47
263,246,47
264,213,48
265,216,48
266,217,48
267,225,48
268,236,48
269,237,48
270,191,49
271,202,49
272,214,49
273,220,49
274,234,49
275,76,50
276,184,50
277,188,50
278,190,50
279,191,50
280,232,50
281,107,51
282,216,51
283,217,51
284,225,51
285,236,51
286,237,51
287,64,52
288,88,52
289,130,52
290,197,52
291,80,53
292,101,53
293,152,53
294,169,53
295,204,53
296,60,54
297,107,54
298,142,54
299,172,54
300,193,54
301,115,55
302,218,55
303,239,55
304,240,55
305,243,55
306,244,55
307,249,55
308,110,56
309,187,56
310,188,56
311,190,56
312,212,56
313,227,56
314,232,56
315,98,57
316,114,57
317,141,57
318,145,57
319,158,57
320,208,57
321,177,58
322,182,58
323,202,58
324,205,58
325,214,58
326,220,58
327,234,58
328,99,59
329,129,59
330,183,59
331,201,59
332,210,59
333,241,59
334,245,59
335,80,60
336,84,60
337,178,60
338,204,60
339,223,60
340,66,61
341,149,61
342,180,61
343,206,61
344,102,62
345,117,62
346,149,62
347,192,62
348,246,62
349,180,63
350,182,63
351,191,63
352,202,63
353,214,63
354,220,63
355,234,63
356,88,64
357,121,64
358,130,64
359,66,65
360,189,65
361,198,65
362,200,65
363,207,65
364,226,65
365,233,65
366,149,66
367,206,66
368,131,67
369,148,67
370,157,67
371,163,67
372,181,67
373,195,67
374,197,67
375,135,68
376,144,68
377,161,68
378,145,69
379,151,69
380,170,69
381,173,69
382,184,69
383,227,69
384,247,69
385,92,70
386,120,70
387,158,70
388,164,70
389,165,70
390,205,70
391,231,70
392,167,71
393,185,71
394,198,71
395,200,71
396,207,71
397,226,71
398,233,71
399,81,72
400,133,72
401,168,72
402,235,72
403,250,72
404,139,73
405,154,73
406,155,73
407,174,73
408,176,73
409,187,73
410,233,73
411,126,74
412,154,74
413,155,74
414,174,74
415,176,74
416,187,74
417,87,75
418,114,75
419,134,75
420,150,75
421,175,75
422,201,75
423,208,75
424,104,76
425,120,76
426,123,76
427,170,76
428,203,76
429,222,76
430,158,77
431,164,77
432,165,77
433,184,77
434,205,77
435,231,77
436,119,78
437,137,78
438,169,78
439,194,78
440,211,78
441,223,78
442,230,78
443,207,79
444,221,79
445,229,79
446,238,79
447,242,79
448,248,79
449,250,79
450,152,80
451,178,80
452,184,80
453,204,80
454,249,80
455,148,81
456,168,81
457,230,81
458,235,81
459,90,82
460,133,82
461,148,82
462,168,82
463,169,82
464,235,82
465,100,83
466,166,83
467,184,83
468,191,83
469,212,83
470,232,83
471,101,84
472,152,84
473,178,84
474,204,84
475,213,84
476,216,84
477,115,85
478,128,85
479,142,85
480,143,85
481,203,85
482,222,85
483,126,86
484,157,86
485,173,86
486,177,86
487,189,86
488,98,87
489,141,87
490,150,87
491,163,87
492,208,87
493,242,87
494,130,88
495,205,88
496,145,89
497,151,89
498,173,89
499,180,89
500,227,89
501,240,89
502,247,89
503,133,90
504,148,90
505,153,90
506,168,90
507,235,90
508,112,91
509,184,91
510,190,91
511,203,91
512,212,91
513,230,91
514,232,91
515,158,92
516,164,92
517,165,92
518,205,92
519,231,92
520,243,92
521,139,93
522,154,93
523,155,93
524,174,93
525,176,93
526,187,93
527,244,93
528,97,94
529,102,94
530,117,94
531,141,94
532,192,94
533,234,94
534,246,94
535,96,95
536,128,95
537,159,95
538,162,95
539,170,95
540,179,95
541,98,96
542,150,96
543,158,96
544,163,96
545,175,96
546,208,96
547,102,97
548,117,97
549,192,97
550,240,97
551,246,97
552,250,97
553,114,98
554,133,98
555,163,98
556,208,98
557,156,99
558,166,99
559,225,99
560,241,99
561,245,99
562,110,100
563,121,100
564,188,100
565,191,100
566,212,100
567,231,100
568,232,100
569,152,101
570,204,101
571,221,101
572,227,101
573,110,102
574,117,102
575,192,102
576,209,102
577,246,102
578,137,103
579,140,103
580,169,103
581,194,103
582,223,103
583,230,103
584,145,104
585,162,104
586,173,104
587,180,104
588,227,104
589,247,104
590,107,105
591,142,105
592,221,105
593,229,105
594,238,105
595,242,105
596,248,105
597,250,105
598,215,106
599,221,106
600,228,106
601,229,106
602,238,106
603,242,106
604,248,106
605,250,106
606,142,107
607,172,107
608,193,107
609,218,108
610,224,108
611,228,108
612,239,108
613,240,108
614,243,108
615,244,108
616,249,108
617,113,109
618,204,109
619,213,109
620,216,109
621,217,109
622,225,109
623,236,109
624,237,109
625,112,110
626,184,110
627,190,110
628,191,110
629,232,110
630,158,111
631,164,111
632,165,111
633,205,111
634,210,111
635,231,111
636,232,111
637,188,112
638,190,112
639,191,112
640,212,112
641,214,112
642,232,112
643,131,113
644,160,113
645,189,113
646,197,113
647,224,113
648,134,114
649,163,114
650,175,114
651,208,114
652,120,115
653,123,115
654,143,115
655,168,115
656,203,115
657,222,115
658,153,116
659,156,116
660,171,116
661,172,116
662,183,116
663,210,116
664,241,116
665,245,116
666,141,117
667,192,117
668,246,117
669,138,118
670,182,118
671,202,118
672,220,118
673,234,118
674,237,118
675,140,119
676,169,119
677,194,119
678,199,119
679,223,119
680,230,119
681,143,120
682,156,120
683,170,120
684,179,120
685,203,120
686,222,120
687,143,121
688,184,121
689,188,121
690,190,121
691,212,121
692,232,121
693,125,122
694,132,122
695,167,122
696,198,122
697,200,122
698,207,122
699,226,122
700,233,122
701,247,122
702,129,123
703,162,123
704,170,123
705,179,123
706,203,123
707,222,123
708,131,124
709,146,124
710,160,124
711,177,124
712,181,124
713,195,124
714,197,124
715,139,125
716,167,125
717,198,125
718,200,125
719,207,125
720,226,125
721,233,125
722,237,125
723,127,126
724,131,126
725,160,126
726,177,126
727,181,126
728,224,126
729,159,127
730,246,127
731,162,128
732,170,128
733,179,128
734,186,128
735,203,128
736,222,128
737,171,129
738,210,129
739,241,129
740,245,129
741,146,130
742,181,130
743,160,131
744,162,131
745,181,131
746,249,131
747,167,132
748,198,132
749,200,132
750,207,132
751,223,132
752,226,132
753,233,132
754,249,132
755,148,133
756,168,133
757,192,133
758,235,133
759,150,134
760,163,134
761,165,134
762,175,134
763,238,134
764,144,135
765,161,135
766,170,135
767,241,135
768,186,136
769,213,136
770,216,136
771,217,136
772,221,136
773,225,136
774,236,136
775,237,136
776,140,137
777,160,137
778,169,137
779,194,137
780,223,137
781,230,137
782,236,137
783,182,138
784,195,138
785,202,138
786,214,138
787,220,138
788,223,138
789,234,138
790,154,139
791,155,139
792,174,139
793,176,139
794,187,139
795,169,140
796,194,140
797,204,140
798,223,140
799,228,140
800,230,140
801,150,141
802,163,141
803,175,141
804,208,141
805,172,142
806,193,142
807,170,143
808,179,143
809,203,143
810,222,143
811,147,144
812,161,144
813,171,144
814,151,145
815,173,145
816,180,145
817,227,145
818,247,145
819,157,146
820,160,146
821,181,146
822,195,146
823,197,146
824,199,146
825,224,146
826,198,147
827,218,147
828,219,147
829,228,147
830,239,147
831,240,147
832,243,147
833,244,147
834,249,147
835,168,148
836,171,148
837,235,148
838,206,149
839,222,149
840,163,150
841,175,150
842,181,150
843,208,150
844,167,151
845,173,151
846,180,151
847,227,151
848,237,151
849,247,151
850,178,152
851,204,152
852,214,152
