edge_id,node1,node2,intra_inter
1,216,1,1
2,217,1,1
3,225,1,1
4,236,1,1
5,237,1,1
6,86,2,1
7,126,2,1
8,150,2,-1
9,177,2,1
10,195,2,1
11,224,2,1
12,68,3,-1
13,121,3,1
14,190,3,1
15,191,3,1
16,212,3,1
17,232,3,1
18,143,4,-1
19,239,4,1
20,240,4,1
21,243,4,1
22,244,4,1
23,249,4,1
24,26,5,1
25,43,5,1
26,113,5,-1
27,144,5,1
28,161,5,1
29,72,6,1
30,77,6,-1
31,81,6,1
32,148,6,1
33,192,6,-1
34,235,6,1
35,23,7,1
36,53,7,1
37,101,7,1
38,123,7,-1
39,178,7,1
40,204,7,1
41,61,8,-1
42,134,8,1
43,163,8,1
44,175,8,1
45,176,8,-1
46,208,8,1
47,83,9,-1
48,99,9,1
49,171,9,1
50,210,9,1
51,241,9,1
52,245,9,1
53,33,10,-1
54,119,10,1
55,169,10,1
56,194,10,1
57,223,10,1
58,230,10,1
59,57,11,1
60,129,11,-1
61,134,11,1
62,141,11,1
63,175,11,1
64,208,11,1
65,129,12,1
66,166,12,1
67,210,12,1
68,224,12,-1
69,241,12,1
70,245,12,1
71,72,13,1
72,74,13,-1
73,82,13,1
74,90,13,1
75,168,13,1
76,235,13,1
77,28,14,1
78,124,14,1
79,136,14,-1
80,187,14,-1
81,195,14,1
82,235,14,-1
83,81,15,-1
84,103,15,1
85,194,15,1
86,212,15,-1
87,223,15,1
88,230,15,1
89,107,16,1
90,142,16,1
91,172,16,1
92,193,16,1
93,238,16,-1
94,38,17,1
95,52,17,1
96,64,17,1
97,88,17,1
98,130,17,1
99,197,17,-1
100,95,18,1
101,162,18,1
102,166,18,-1
103,179,18,1
104,217,18,-1
105,222,18,1
106,31,19,-1
107,99,19,1
108,129,19,1
109,159,19,-1
110,166,19,1
111,245,19,1
112,54,20,1
113,107,20,1
114,142,20,1
115,155,20,-1
116,172,20,1
117,193,20,1
118,22,21,-1
119,29,21,1
120,34,21,1
121,127,21,1
122,159,21,1
123,179,21,-1
124,133,22,1
125,148,22,1
126,168,22,1
127,235,22,1
128,248,22,-1
129,101,23,1
130,103,23,-1
131,114,23,-1
132,178,23,1
133,204,23,1
134,104,24,1
135,173,24,1
136,180,24,1
137,193,24,-1
138,227,24,1
139,247,24,1
140,36,25,1
141,60,25,1
142,152,25,1
143,178,25,1
144,204,25,1
145,250,25,-1
146,68,26,1
147,135,26,1
148,144,26,1
149,161,26,1
150,199,26,-1
151,62,27,-1
152,183,27,1
153,210,27,1
154,222,27,-1
155,241,27,1
156,245,27,1
157,113,28,1
158,131,28,1
159,157,28,1
160,221,28,-1
161,224,28,1
162,34,29,1
163,52,29,-1
164,127,29,1
165,159,29,1
166,185,29,-1
167,38,30,-1
168,138,30,1
169,214,30,1
170,219,30,-1
171,220,30,1
172,234,30,1
173,182,31,1
174,202,31,1
175,214,31,1
176,220,31,1
177,234,31,1
178,43,32,1
179,54,32,-1
180,68,32,1
181,135,32,1
182,144,32,1
183,161,32,1
184,143,33,1
185,170,33,1
186,179,33,1
187,203,33,1
188,222,33,1
189,127,34,1
190,159,34,1
191,246,34,-1
192,86,35,1
193,155,35,-1
194,189,35,1
195,195,35,1
196,197,35,1
197,224,35,1
198,53,36,1
199,152,36,1
200,178,36,1
201,204,36,1
202,216,36,-1
203,153,37,1
204,156,37,1
205,171,37,1
206,241,37,1
207,245,37,1
208,250,37,-1
209,64,38,1
210,85,38,-1
211,88,38,1
212,130,38,1
213,49,39,-1
214,68,39,1
