edge_id,node1,node2,intra_inter
1,93,1,1
2,137,1,1
3,140,1,1
4,187,1,1
5,195,1,1
6,231,1,-1
7,181,2,1
8,189,2,1
9,197,2,1
10,228,2,1
11,229,2,1
12,250,2,-1
13,64,3,1
14,77,3,1
15,105,3,1
16,122,3,1
17,178,3,1
18,238,3,-1
19,225,4,-1
20,234,4,1
21,241,4,1
22,243,4,1
23,244,4,1
24,249,4,1
25,72,5,1
26,81,5,1
27,82,5,1
28,88,5,1
29,124,5,1
30,225,5,-1
31,21,6,1
32,89,6,1
33,135,6,-1
34,138,6,-1
35,160,6,1
36,161,6,1
37,108,7,1
38,117,7,1
39,119,7,1
40,152,7,1
41,162,7,1
42,236,7,-1
43,80,8,1
44,100,8,1
45,112,8,1
46,125,8,-1
47,126,8,1
48,212,8,-1
49,27,9,1
50,46,9,-1
51,57,9,1
52,99,9,1
53,156,9,1
54,171,9,1
55,210,9,1
56,27,10,1
57,129,10,1
58,156,10,1
59,171,10,1
60,181,10,-1
61,210,10,1
62,94,11,-1
63,123,11,1
64,158,11,1
65,170,11,1
66,203,11,1
67,206,11,1
68,57,12,1
69,99,12,1
70,112,12,-1
71,129,12,1
72,171,12,1
73,210,12,1
74,155,13,1
75,176,13,1
76,177,13,1
77,180,13,-1
78,190,13,1
79,198,13,1
80,111,14,1
81,143,14,1
82,147,14,-1
83,191,14,1
84,196,14,1
85,241,14,-1
86,137,15,1
87,159,15,1
88,172,15,-1
89,187,15,1
90,195,15,1
91,218,15,-1
92,53,16,1
93,69,16,1
94,70,16,1
95,141,16,1
96,178,16,1
97,235,16,-1
98,157,17,-1
99,234,17,1
100,241,17,1
101,243,17,1
102,244,17,1
103,249,17,1
104,100,18,1
105,110,18,1
106,112,18,1
107,126,18,1
108,137,18,-1
109,231,18,-1
110,61,19,1
111,113,19,-1
112,135,19,1
113,144,19,1
114,169,19,1
115,213,19,-1
116,36,20,1
117,45,20,1
118,82,20,1
119,124,20,1
120,168,20,1
121,194,20,-1
122,89,21,1
123,97,21,-1
124,102,21,1
125,136,21,1
126,202,21,-1
127,81,22,1
128,107,22,-1
129,127,22,1
130,168,22,1
131,173,22,1
132,214,22,-1
133,36,23,1
134,101,23,1
135,168,23,1
136,173,23,1
137,189,23,-1
138,207,23,-1
139,106,24,1
140,146,24,1
141,183,24,1
142,203,24,1
143,206,24,1
144,220,24,-1
145,50,25,1
146,60,25,1
147,92,25,-1
148,117,25,1
149,152,25,1
150,162,25,1
151,43,26,1
152,61,26,1
153,144,26,1
154,169,26,1
155,216,26,-1
156,127,27,-1
157,156,27,1
158,164,27,-1
159,210,27,1
160,34,28,1
161,140,28,-1
162,157,28,1
163,197,28,1
164,228,28,1
