iter_num,NMI
1,0.789558753659094
2,0.808666938847829
3,0.833068782980068
4,0.833068782980068
5,0.839615374983001
6,0.848390313422299
7,0.851139015190695
8,0.859150943243908
9,0.863775357909283
10,0.870557285982376
11,0.875567581069431
12,0.879861607048496
13,0.884258114990572
14,0.884258114990572
15,0.884258114990572
16,0.884258114990572
17,0.884258114990572
18,0.884258114990572
19,0.884258114990572
20,0.884258114990572
21,0.884258114990572
22,0.884258114990572
23,0.884258114990572
24,0.884258114990572
25,0.884258114990572
26,0.884258114990572
27,0.884258114990572
28,0.884258114990572
29,0.884258114990572
30,0.884258114990572
31,0.884258114990572
32,0.884258114990572
33,0.884258114990572
34,0.884258114990572
35,0.884258114990572
36,0.884258114990572
37,0.884258114990572
38,0.884258114990572
39,0.884258114990572
40,0.884258114990572
41,0.884258114990572
42,0.884258114990572
43,0.884258114990572
44,0.884258114990572
45,0.884258114990572
46,0.884258114990572
47,0.884258114990572
48,0.884258114990572
49,0.884258114990572
50,0.884258114990572
51,0.884258114990572
52,0.884258114990572
53,0.884258114990572
54,0.884258114990572
55,0.884258114990572
56,0.884258114990572
57,0.884258114990572
58,0.884258114990572
59,0.884258114990572
60,0.884258114990572
61,0.884258114990572
62,0.884258114990572
63,0.884258114990572
64,0.884258114990572
65,0.884258114990572
66,0.884258114990572
67,0.884258114990572
68,0.884258114990572
69,0.884258114990572
70,0.884258114990572
71,0.884258114990572
72,0.884258114990572
73,0.884258114990572
74,0.884258114990572
75,0.884258114990572
76,0.884258114990572
77,0.884258114990572
78,0.884258114990572
79,0.884258114990572
80,0.884258114990572
81,0.884258114990572
82,0.884258114990572
83,0.884258114990572
84,0.884258114990572
85,0.884258114990572
86,0.884258114990572
87,0.884258114990572
88,0.884258114990572
89,0.884258114990572
90,0.884258114990572
91,0.884258114990572
92,0.884258114990572
93,0.884258114990572
94,0.884258114990572
95,0.884258114990572
96,0.884258114990572
97,0.884258114990572
98,0.884258114990572
99,0.884258114990572
100,0.884258114990572
