iter_num,Modularity
1,0.671939715512055
2,0.723060993104725
3,0.723060993104725
4,0.723060993104725
5,0.723060993104725
6,0.723060993104725
7,0.723060993104725
8,0.723060993104725
9,0.723060993104725
10,0.723060993104725
11,0.723060993104725
12,0.723060993104725
13,0.723060993104725
14,0.723060993104725
15,0.723060993104725
16,0.723060993104725
17,0.723060993104725
18,0.723060993104725
19,0.723060993104725
20,0.723060993104725
21,0.723060993104725
22,0.723060993104725
23,0.723060993104725
24,0.723060993104725
25,0.723060993104725
26,0.723060993104725
27,0.723060993104725
28,0.723060993104725
29,0.723060993104725
30,0.723060993104725
31,0.723060993104725
32,0.723060993104725
33,0.723060993104725
34,0.723060993104725
35,0.723060993104725
36,0.723060993104725
37,0.723060993104725
38,0.723060993104725
39,0.723060993104725
40,0.723060993104725
41,0.723060993104725
42,0.723060993104725
43,0.723060993104725
44,0.723060993104725
45,0.723060993104725
46,0.723060993104725
47,0.723060993104725
48,0.723060993104725
49,0.723060993104725
50,0.723060993104725
51,0.723060993104725
52,0.723060993104725
53,0.723060993104725
54,0.723060993104725
55,0.723060993104725
56,0.723060993104725
57,0.723060993104725
58,0.723060993104725
59,0.723060993104725
60,0.723060993104725
61,0.723060993104725
62,0.723060993104725
63,0.723060993104725
64,0.723060993104725
65,0.723060993104725
66,0.723060993104725
67,0.723060993104725
68,0.723060993104725
69,0.723060993104725
70,0.723060993104725
71,0.723060993104725
72,0.723060993104725
73,0.723060993104725
74,0.723060993104725
75,0.723060993104725
76,0.723060993104725
77,0.723060993104725
78,0.723060993104725
79,0.723060993104725
80,0.723060993104725
81,0.723060993104725
82,0.723060993104725
83,0.723060993104725
84,0.723060993104725
85,0.723060993104725
86,0.723060993104725
87,0.723060993104725
88,0.723060993104725
89,0.723060993104725
90,0.723060993104725
91,0.723060993104725
92,0.723060993104725
93,0.723060993104725
94,0.723060993104725
95,0.723060993104725
96,0.723060993104725
97,0.723060993104725
98,0.723060993104725
99,0.723060993104725
100,0.723060993104725
