node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,5
11,10
12,9
13,11
14,7
15,1
16,2
17,4
18,12
19,5
20,13
21,7
22,14
23,15
24,10
25,7
26,5
27,9
28,16
29,4
30,17
31,18
32,5
33,15
34,16
35,19
36,14
37,8
38,2
39,5
40,9
41,7
42,17
43,5
44,11
45,11
46,7
47,15
48,13
49,15
50,7
51,6
52,7
53,20
54,21
55,6
56,6
57,9
58,17
59,9
60,7
61,5
62,12
63,13
64,7
65,11
66,13
67,16
68,7
69,20
70,20
71,12
72,1
73,11
74,4
75,14
76,3
77,21
78,1
79,15
80,6
81,19
82,14
83,6
84,12
85,6
86,2
87,8
88,13
89,13
90,11
91,6
92,7
93,1
94,15
95,10
96,8
97,17
98,8
99,12
100,13
101,13
102,6
103,1
104,15
105,21
106,10
107,3
108,7
109,11
110,6
111,7
112,6
113,18
114,8
115,7
116,9
117,7
118,17
119,2
120,11
121,7
122,3
123,22
124,14
125,12
126,6
127,13
128,22
129,9
130,1
131,2
132,21
133,19
134,8
135,5
136,6
137,1
138,11
139,3
140,1
141,11
142,17
143,7
144,21
145,15
146,10
147,17
148,7
149,6
150,17
151,15
152,7
153,18
154,17
155,11
156,9
157,16
158,10
159,10
160,6
161,6
162,7
163,8
164,7
165,7
166,12
167,12
168,14
169,15
170,10
171,11
172,8
173,20
174,18
175,8
176,11
177,11
178,20
179,17
180,15
181,2
182,18
183,20
184,15
185,18
186,20
187,1
188,15
189,1
190,11
191,8
192,18
193,20
194,12
195,20
196,7
197,2
198,11
199,4
200,12
201,4
202,18
203,10
204,12
205,4
206,10
207,12
208,11
209,22
210,22
211,22
212,18
213,11
214,18
215,22
216,11
217,11
218,4
219,4
220,18
221,22
222,11
223,11
224,22
225,11
226,11
227,11
228,4
229,22
230,22
231,22
232,11
233,11
234,4
235,22
236,11
237,11
238,22
239,4
240,4
241,4
242,22
243,4
244,12
245,22
246,22
247,22
248,22
249,4
250,22
