edge_id,node1,node2,intra_inter
1,140,1,1
2,177,1,1
3,187,1,1
4,194,1,1
5,223,1,1
6,224,1,-1
7,86,2,1
8,159,2,-1
9,160,2,1
10,181,2,1
11,197,2,1
12,234,2,1
13,54,3,1
14,57,3,1
15,105,3,1
16,126,3,1
17,139,3,1
18,166,3,-1
19,192,4,-1
20,239,4,1
21,240,4,1
22,243,4,1
23,244,4,1
24,249,4,1
25,26,5,1
26,32,5,1
27,61,5,1
28,144,5,1
29,174,5,1
30,228,5,-1
31,173,6,1
32,180,6,1
33,182,6,-1
34,188,6,1
35,227,6,1
36,245,6,-1
37,25,7,1
38,53,7,1
39,64,7,1
40,119,7,1
41,152,7,1
42,215,7,-1
43,75,8,1
44,98,8,1
45,137,8,-1
46,141,8,1
47,160,8,-1
48,172,8,1
49,12,9,1
50,24,9,1
51,210,9,1
52,211,9,-1
53,241,9,1
54,245,9,1
55,59,10,1
56,116,10,1
57,210,10,1
58,241,10,1
59,243,10,-1
60,245,10,1
61,25,11,1
62,30,11,-1
63,53,11,1
64,64,11,1
65,119,11,1
66,152,11,1
67,153,12,1
68,210,12,1
69,212,12,-1
70,241,12,1
71,245,12,1
72,22,13,1
73,72,13,1
74,82,13,1
75,90,13,1
76,124,13,1
77,249,13,-1
78,146,14,1
79,189,14,1
80,197,14,1
81,213,14,-1
82,234,14,1
83,240,14,-1
84,51,15,-1
85,177,15,1
86,187,15,1
87,194,15,1
88,223,15,1
89,234,15,-1
90,57,16,1
91,76,16,1
92,107,16,1
93,122,16,1
94,139,16,1
95,146,16,-1
96,148,17,1
97,178,17,1
98,183,17,1
99,195,17,1
100,206,17,1
101,208,17,1
102,128,18,1
103,157,18,-1
104,162,18,1
105,170,18,1
106,203,18,1
107,242,18,-1
108,69,19,-1
109,99,19,1
110,153,19,1
111,237,19,-1
112,241,19,1
113,245,19,1
114,76,20,1
115,107,20,1
116,122,20,1
117,139,20,1
118,166,20,-1
119,221,20,-1
120,36,21,1
121,45,21,1
122,81,21,1
123,124,21,1
124,173,21,-1
125,243,21,-1
126,36,22,1
127,90,22,1
128,133,22,1
129,226,22,-1
130,235,22,-1
131,161,23,-1
132,175,23,-1
133,183,23,1
134,195,23,1
135,206,23,1
136,208,23,1
137,166,24,1
138,210,24,1
139,232,24,-1
140,241,24,1
141,245,24,1
142,41,25,1
143,60,25,1
144,119,25,1
145,203,25,-1
146,61,26,1
147,135,26,1
148,150,26,-1
149,169,26,1
150,174,26,1
151,153,27,1
152,186,27,-1
153,210,27,1
154,241,27,1
155,245,27,1
156,248,27,-1
157,86,28,1
158,113,28,1
159,146,28,1
160,160,28,1
161,209,28,-1
162,234,28,1
163,34,29,1
164,88,29,1
165,91,29,-1
166,101,29,1
167,127,29,1
