node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,1
7,6
8,7
9,8
10,8
11,1
12,8
13,9
14,2
15,10
16,11
17,1
18,12
19,8
20,3
21,9
22,9
23,1
24,8
25,6
26,5
27,8
28,2
29,3
30,13
31,13
32,5
33,12
34,3
35,9
36,9
37,7
38,2
39,5
40,13
41,2
42,14
43,5
44,15
45,9
46,1
47,14
48,15
49,13
50,3
51,15
52,16
53,6
54,11
55,4
56,5
57,11
58,12
59,8
60,6
61,5
62,17
63,13
64,1
65,18
66,19
67,2
68,5
69,1
70,16
71,18
72,9
73,20
74,20
75,7
76,11
77,18
78,10
79,1
80,3
81,9
82,9
83,3
84,6
85,12
86,2
87,7
88,14
89,19
90,9
91,3
92,16
93,10
94,1
95,12
96,7
97,14
98,7
99,8
100,3
101,3
102,14
103,10
104,1
105,11
106,12
107,11
108,4
109,15
110,3
111,16
112,3
113,2
114,7
115,16
116,8
117,14
118,13
119,6
120,12
121,3
122,11
123,12
124,9
125,18
126,10
127,3
128,12
129,2
130,13
131,2
132,18
133,9
134,7
135,5
136,19
137,10
138,13
139,11
140,10
141,7
142,14
143,16
144,5
145,1
146,2
147,16
148,1
149,19
150,14
151,1
152,6
153,8
154,14
155,20
156,8
157,2
158,19
159,3
160,2
161,19
162,12
163,7
164,16
165,16
166,8
167,18
168,9
169,5
170,12
171,8
172,7
173,1
174,5
175,7
176,20
177,10
178,6
179,12
180,1
181,2
182,13
183,8
184,3
185,15
186,15
187,10
188,3
189,2
190,20
191,3
192,14
193,13
194,10
195,2
196,16
197,2
198,20
199,4
200,18
201,4
202,13
203,12
204,6
205,16
206,1
207,18
208,1
209,1
210,8
211,1
212,13
213,15
214,13
215,1
216,15
217,15
218,4
219,4
220,13
221,1
222,19
223,10
224,1
225,15
226,18
227,1
228,4
229,1
230,1
231,16
232,3
233,18
234,2
235,1
236,15
237,15
238,1
239,4
240,4
241,8
242,1
243,4
244,4
245,8
246,1
247,1
248,1
249,4
250,1
