edge_id,node1,node2,intra_inter
1,15,1,1
2,103,1,1
3,154,1,-1
4,159,1,1
5,13,2,1
6,155,2,1
7,176,2,1
8,198,2,1
9,247,2,-1
10,128,3,1
11,145,3,1
12,167,3,1
13,188,3,-1
14,205,3,1
15,219,3,1
16,139,4,1
17,149,4,-1
18,201,4,1
19,234,4,1
20,241,4,1
21,243,4,1
22,32,5,1
23,77,5,1
24,82,5,1
25,86,5,1
26,133,5,1
27,247,5,1
28,12,6,1
29,135,6,1
30,149,6,1
31,161,6,1
32,175,6,-1
33,232,6,-1
34,102,7,1
35,137,7,-1
36,215,7,1
37,222,7,1
38,236,7,1
39,237,7,1
40,22,8,-1
41,80,8,1
42,126,8,1
43,183,8,1
44,190,8,1
45,235,8,-1
46,69,9,1
47,121,9,1
48,122,9,1
49,132,9,1
50,188,9,1
51,200,9,-1
52,14,10,-1
53,27,10,1
54,114,10,1
55,129,10,1
56,153,11,1
57,182,11,1
58,199,11,-1
59,208,11,1
60,212,11,1
61,214,11,1
62,136,12,1
63,151,12,1
64,160,12,1
65,161,12,1
66,162,12,-1
67,118,13,-1
68,155,13,1
69,176,13,1
70,198,13,1
71,42,14,-1
72,73,14,1
73,97,14,1
74,164,14,1
75,165,14,1
76,21,15,-1
77,103,15,1
78,159,15,1
79,238,15,-1
80,107,16,1
81,113,16,-1
82,121,16,1
83,122,16,1
84,132,16,1
85,188,16,1
86,146,17,-1
87,218,17,1
88,239,17,1
89,240,17,1
90,241,17,1
91,243,17,1
92,60,18,1
93,101,18,-1
94,204,18,-1
95,213,18,1
96,217,18,1
97,237,18,1
98,144,19,1
99,148,19,1
100,150,19,1
101,183,19,-1
102,187,19,1
103,250,19,-1
104,65,20,1
105,66,20,1
106,79,20,-1
107,127,20,1
108,168,20,1
109,247,20,1
110,51,21,1
111,120,21,-1
112,149,21,1
113,151,21,1
114,160,21,1
115,23,22,1
116,127,22,1
117,168,22,1
118,213,22,-1
119,247,22,1
120,44,23,-1
121,77,23,1
122,127,23,1
123,243,23,-1
124,247,23,1
125,71,24,1
126,85,24,-1
127,125,24,1
128,158,24,1
129,221,24,1
130,244,24,1
131,45,25,-1
132,158,25,1
133,170,25,1
134,203,25,1
135,221,25,1
136,225,25,1
137,144,26,1
138,150,26,1
139,169,26,1
140,184,26,1
141,187,26,1
142,219,26,-1
143,108,27,-1
144,114,27,1
145,129,27,1
146,165,27,-1
147,54,28,1
148,107,28,1
149,122,28,1
150,132,28,1
151,187,28,-1
152,188,28,1
153,97,29,-1
154,199,29,1
155,234,29,1
156,239,29,1
157,240,29,1
158,243,29,1
159,124,30,1
160,143,30,1
161,146,30,1
162,191,30,-1
163,216,30,1
164,229,30,-1
165,128,31,-1
166,222,31,1
167,226,31,1
168,232,31,1
169,236,31,1
170,237,31,1
171,45,32,1
172,66,32,1
173,77,32,1
174,192,32,-1
175,247,32,1
176,60,33,-1
177,90,33,1
178,165,33,1
179,177,33,1
180,193,33,1
181,233,33,1
182,38,34,1
183,65,34,-1
184,181,34,1
185,197,34,1
186,228,34,1
187,229,34,1
188,182,35,1
189,185,35,1
190,208,35,1
191,210,35,-1
192,212,35,1
193,214,35,1
194,181,36,1
195,191,36,1
196,197,36,1
197,228,36,1
198,229,36,1
199,241,36,-1
200,50,37,1
201,87,37,1
202,134,37,1
203,144,37,-1
204,175,37,1
205,189,38,1
206,224,38,-1
207,228,38,1
208,229,38,1
209,232,38,-1
210,119,39,1
211,146,39,-1
212,182,39,-1
213,215,39,1
214,223,39,1
215,232,39,1
216,74,40,1
217,204,40,-1
218,208,40,1
219,212,40,1
220,214,40,1
221,221,40,-1
222,109,41,1
223,117,41,1
224,213,41,1
225,223,41,1
226,237,41,1
227,243,41,-1
228,106,42,1
229,108,42,1
230,194,42,1
231,204,42,1
232,242,42,1
233,70,43,1
234,142,43,-1
235,215,43,1
236,222,43,1
237,227,43,1
238,237,43,1
239,213,44,1
240,222,44,1
241,223,44,1
242,227,44,1
243,249,44,1
244,133,45,1
245,168,45,1
246,173,45,1
247,247,45,1
248,49,46,-1
249,65,46,1
250,81,46,1
251,173,46,1
252,206,46,-1
253,247,46,1
254,170,47,1
255,184,47,-1
256,192,47,-1
257,203,47,1
258,225,47,1
259,244,47,1
260,162,48,1
261,208,48,-1
262,217,48,1
263,227,48,1
264,232,48,1
265,249,48,1
266,74,49,-1
267,111,49,1
268,164,49,1
269,177,49,1
270,233,49,1
271,87,50,1
272,134,50,1
273,175,50,1
274,195,50,-1
275,128,51,-1
276,131,51,1
277,135,51,1
278,160,51,1
279,161,51,1
280,124,52,-1
281,145,52,1
282,167,52,1
283,205,52,1
284,219,52,1
285,245,52,-1
286,54,53,1
287,107,53,1
288,121,53,1
289,122,53,1
290,132,53,1
291,188,53,1
292,201,53,-1
293,121,54,1
294,122,54,1
295,188,54,1
296,189,54,-1
297,241,54,-1
298,59,55,1
299,99,55,1
300,171,55,1
301,210,55,1
302,220,55,-1
303,144,56,1
304,148,56,1
305,169,56,1
306,184,56,1
307,187,56,1
308,225,56,-1
309,234,56,-1
310,80,57,1
311,83,57,1
312,96,57,-1
313,126,57,1
314,183,57,1
315,190,57,1
316,248,57,-1
317,111,58,-1
318,178,58,-1
319,179,58,1
320,192,58,1
321,194,58,1
322,220,58,1
323,242,58,1
324,80,59,-1
325,99,59,1
326,171,59,1
327,210,59,1
328,119,60,1
329,177,60,-1
330,213,60,1
331,222,60,1
332,232,60,1
333,71,61,1
334,84,61,1
335,170,61,1
336,180,61,-1
337,203,61,1
338,221,61,1
339,244,61,1
340,88,62,1
341,94,62,-1
342,97,62,1
343,151,62,-1
344,165,62,1
345,196,62,1
346,233,62,1
347,66,63,1
348,82,63,1
349,133,63,1
350,153,63,-1
351,173,63,1
352,193,63,-1
353,247,63,1
354,78,64,1
355,110,64,1
356,111,64,-1
357,124,64,1
358,143,64,1
359,146,64,1
360,216,64,1
361,77,65,1
362,127,65,1
363,142,65,-1
364,168,65,1
365,82,66,1
366,104,66,-1
367,127,66,1
368,173,66,1
369,86,67,-1
370,174,67,-1
371,215,67,1
372,217,67,1
373,222,67,1
374,226,67,1
375,236,67,1
376,97,68,1
377,111,68,1
378,164,68,1
379,177,68,1
380,193,68,1
381,196,68,1
382,236,68,-1
383,107,69,1
384,122,69,1
385,132,69,1
386,188,69,1
387,248,69,-1
388,250,69,-1
389,215,70,1
390,222,70,1
391,223,70,1
392,226,70,1
393,233,70,-1
394,236,70,1
395,158,71,1
396,174,71,1
397,220,71,-1
398,225,71,1
399,244,71,1
400,76,72,1
401,144,72,1
402,150,72,1
403,169,72,1
404,184,72,1
405,187,72,1
406,245,72,-1
407,88,73,1
408,141,73,1
409,164,73,1
410,193,73,1
411,223,73,-1
412,233,73,1
413,165,74,-1
414,185,74,1
415,208,74,1
416,212,74,1
417,214,74,1
418,179,75,1
419,186,75,1
420,204,75,1
421,207,75,1
422,211,75,-1
423,220,75,1
424,242,75,1
425,148,76,1
426,169,76,1
427,172,76,-1
428,184,76,1
429,187,76,1
430,249,76,-1
431,212,77,-1
432,215,77,-1
433,247,77,1
434,110,78,1
435,124,78,1
436,133,78,-1
437,143,78,1
438,146,78,1
439,216,78,1
440,231,79,1
441,238,79,1
442,245,79,1
443,246,79,1
444,248,79,1
445,250,79,1
446,83,80,1
447,126,80,1
448,183,80,1
449,190,80,1
450,82,81,1
451,132,81,-1
452,136,81,-1
453,168,81,1
454,173,81,1
455,247,81,1
456,86,82,1
457,198,82,-1
458,247,82,1
459,93,83,-1
460,103,83,-1
461,126,83,1
462,183,83,1
463,190,83,1
464,123,84,1
465,179,84,-1
466,206,84,1
467,217,84,-1
468,221,84,1
469,244,84,1
470,89,85,1
471,115,85,-1
472,135,85,1
473,136,85,1
474,151,85,1
475,161,85,1
476,133,86,1
477,168,86,1
478,173,86,1
479,247,86,1
480,134,87,1
481,167,87,-1
482,175,87,1
483,162,88,-1
484,165,88,1
485,177,88,1
486,196,88,1
487,233,88,1
488,131,89,1
489,135,89,1
490,136,89,1
491,149,89,1
492,151,89,1
493,161,89,1
494,140,90,-1
495,141,90,1
496,165,90,1
497,193,90,1
498,196,90,1
499,233,90,1
500,93,91,1
501,137,91,1
502,140,91,1
503,178,91,1
504,195,91,1
505,226,91,-1
506,235,91,-1
507,181,92,1
508,189,92,1
509,191,92,1
510,197,92,1
511,199,92,-1
512,228,92,1
513,229,92,1
514,137,93,1
515,140,93,1
516,178,93,1
517,195,93,1
518,100,94,-1
519,130,94,1
520,163,94,1
521,172,94,1
522,202,94,1
523,211,94,-1
524,96,95,-1
525,123,95,1
526,170,95,1
527,201,95,-1
528,203,95,1
529,206,95,1
530,244,95,1
531,130,96,1
532,163,96,1
533,172,96,1
534,202,96,1
535,181,97,-1
536,193,97,1
537,196,97,1
538,110,98,1
539,124,98,1
540,143,98,1
541,146,98,1
542,166,98,-1
543,216,98,1
544,135,99,-1
545,171,99,1
546,210,99,1
547,180,100,1
548,200,100,1
549,218,100,1
550,234,100,1
551,240,100,1
552,241,100,1
553,243,100,1
554,166,101,1
555,170,101,1
556,203,101,1
557,206,101,1
558,221,101,1
559,228,101,-1
560,244,101,1
561,190,102,-1
562,215,102,1
563,223,102,1
564,227,102,1
565,236,102,1
566,242,102,-1
567,249,102,1
568,159,103,1
569,156,104,1
570,218,104,1
571,226,104,-1
572,234,104,1
573,239,104,1
574,241,104,1
575,243,104,1
576,153,105,1
577,182,105,1
578,185,105,1
579,208,105,1
580,212,105,1
581,214,105,1
582,235,105,-1
583,236,105,-1
584,108,106,1
585,154,106,1
586,186,106,1
587,187,106,-1
588,194,106,1
589,207,106,1
590,242,106,1
591,132,107,1
592,188,107,1
593,221,107,-1
594,249,107,-1
595,179,108,1
596,186,108,1
597,192,108,1
598,204,108,1
599,242,108,1
600,117,109,1
601,143,109,-1
602,189,109,-1
603,217,109,1
604,226,109,1
605,227,109,1
606,249,109,1
607,124,110,1
608,143,110,1
609,146,110,1
610,171,110,-1
611,216,110,1
612,115,111,1
613,177,111,1
614,193,111,1
615,233,111,1
616,114,112,-1
617,116,112,1
618,157,112,1
619,189,112,1
620,191,112,1
621,197,112,1
622,228,112,1
623,229,112,1
624,138,113,1
625,182,113,1
626,185,113,1
627,208,113,1
628,212,113,1
629,214,113,1
630,219,113,-1
631,129,114,1
632,126,115,-1
633,141,115,1
634,164,115,1
635,177,115,1
636,196,115,1
637,233,115,1
638,157,116,1
639,189,116,1
640,191,116,1
641,197,116,1
642,222,116,-1
643,228,116,1
644,229,116,1
645,177,117,-1
646,213,117,1
647,226,117,1
648,232,117,1
649,237,117,1
650,249,117,1
651,119,118,1
652,183,118,-1
653,213,118,1
654,232,118,1
655,236,118,1
656,237,118,1
657,249,118,1
658,134,119,-1
659,226,119,1
660,227,119,1
661,236,119,1
662,237,119,1
663,147,120,1
664,192,120,1
665,194,120,1
666,204,120,1
667,207,120,1
668,220,120,1
669,242,120,1
670,246,120,-1
671,122,121,1
672,132,121,1
673,150,121,-1
674,188,121,1
675,192,121,-1
676,188,122,1
677,194,122,-1
678,164,123,-1
679,174,123,1
680,194,123,-1
681,203,123,1
682,221,123,1
683,225,123,1
684,244,123,1
685,143,124,1
686,146,124,1
687,216,124,1
688,158,125,1
689,174,125,1
690,203,125,1
691,206,125,1
692,214,125,-1
693,221,125,1
694,225,125,1
695,235,125,-1
696,160,126,-1
697,183,126,1
698,190,126,1
699,224,126,-1
700,173,127,1
701,220,127,-1
702,242,127,-1
703,247,127,1
704,145,128,1
705,167,128,1
706,205,128,1
707,219,128,1
708,152,129,-1
709,213,129,-1
710,163,130,1
711,172,130,1
712,195,130,-1
713,202,130,1
714,246,130,-1
715,136,131,1
716,149,131,1
717,151,131,1
718,152,131,-1
719,156,131,-1
720,160,131,1
721,161,131,1
722,187,132,-1
723,168,133,1
724,173,133,1
725,181,133,-1
726,247,133,1
727,175,134,1
728,244,134,-1
729,136,135,1
730,149,135,1
731,160,135,1
732,209,135,-1
733,148,136,-1
734,149,136,1
735,161,136,1
736,140,137,1
737,178,137,1
738,195,137,1
739,236,137,-1
740,153,138,1
741,182,138,1
742,185,138,1
743,208,138,1
744,212,138,1
745,214,138,1
746,218,138,-1
747,245,138,-1
748,199,139,1
749,201,139,1
750,206,139,-1
751,218,139,1
752,234,139,1
753,239,139,1
754,240,139,1
755,243,139,1
756,178,140,1
757,195,140,1
758,245,140,-1
759,164,141,1
760,193,141,1
761,196,141,1
762,198,141,-1
763,207,141,-1
764,233,141,1
765,158,142,1
766,166,142,1
767,174,142,1
768,203,142,1
769,206,142,1
770,221,142,1
771,225,142,1
772,244,142,1
773,146,143,1
774,216,143,1
775,232,143,-1
776,145,144,-1
777,148,144,1
778,150,144,1
779,169,144,1
780,184,144,1
781,167,145,1
782,175,145,-1
783,205,145,1
784,219,145,1
785,216,146,1
786,179,147,1
787,192,147,1
788,194,147,1
789,204,147,1
790,207,147,1
791,209,147,-1
792,220,147,1
793,225,147,-1
794,242,147,1
795,150,148,1
796,160,148,-1
797,169,148,1
798,184,148,1
799,187,148,1
800,151,149,1
801,160,149,1
802,246,149,-1
803,169,150,1
804,184,150,1
805,187,150,1
806,216,150,-1
807,160,151,1
808,161,151,1
809,242,151,-1
810,199,152,1
811,200,152,1
812,201,152,1
813,234,152,1
814,239,152,1
815,240,152,1
816,241,152,1
817,243,152,1
818,156,153,-1
819,182,153,1
820,185,153,1
821,208,153,1
822,212,153,1
823,214,153,1
824,159,154,-1
825,179,154,1
826,186,154,1
827,192,154,1
828,204,154,1
829,207,154,1
830,220,154,1
831,242,154,1
832,166,155,-1
833,176,155,1
834,184,155,-1
835,197,155,-1
836,198,155,1
837,200,156,1
838,201,156,1
839,234,156,1
840,239,156,1
841,240,156,1
842,241,156,1
843,243,156,1
844,181,157,1
845,189,157,1
846,191,157,1
847,197,157,1
848,219,157,-1
849,228,157,1
850,229,157,1
851,239,157,-1
852,166,158,1
853,181,158,-1
854,212,158,-1
855,225,158,1
856,244,158,1
857,208,159,-1
858,161,160,1
859,248,160,-1
860,164,161,-1
861,187,161,-1
862,174,162,-1
863,215,162,1
864,217,162,1
865,222,162,1
866,226,162,1
867,227,162,1
868,237,162,1
869,249,162,1
870,172,163,1
871,202,163,1
872,230,163,-1
873,240,163,-1
874,165,164,1
875,177,164,1
876,233,164,1
877,177,165,1
878,193,165,1
879,233,165,1
880,170,166,1
881,174,166,1
882,216,166,-1
883,221,166,1
884,225,166,1
885,244,166,1
886,205,167,1
887,219,167,1
888,241,167,-1
889,173,168,1
890,190,168,-1
891,244,168,-1
892,247,168,1
893,184,169,1
894,187,169,1
895,228,169,-1
896,249,169,-1
897,206,170,1
898,225,170,1
899,229,170,-1
900,233,170,-1
901,244,170,1
902,210,171,1
903,237,171,-1
904,202,172,1
905,214,172,-1
906,225,173,-1
907,246,173,-1
908,247,173,1
909,206,174,1
910,221,174,1
911,223,174,-1
912,225,174,1
913,244,174,1
914,218,175,-1
915,178,176,-1
916,179,176,-1
917,188,176,-1
918,198,176,1
919,196,177,1
920,233,177,1
921,185,178,-1
922,195,178,1
923,194,179,1
924,204,179,1
925,207,179,1
926,220,179,1
927,242,179,1
928,184,180,-1
929,188,180,-1
930,199,180,1
931,200,180,1
932,201,180,1
933,218,180,1
934,239,180,1
935,240,180,1
936,241,180,1
937,243,180,1
938,189,181,1
939,191,181,1
940,197,181,1
941,228,181,1
942,229,181,1
943,185,182,1
944,203,182,-1
945,208,182,1
946,212,182,1
947,214,182,1
948,190,183,1
949,187,184,1
950,196,185,-1
951,208,185,1
952,212,185,1
953,214,185,1
954,192,186,1
955,200,186,-1
956,203,186,-1
957,204,186,1
958,207,186,1
959,220,186,1
960,242,186,1
961,244,186,-1
962,223,188,-1
963,191,189,1
964,197,189,1
965,228,189,1
966,229,189,1
967,232,189,-1
968,238,190,-1
969,197,191,1
970,202,191,-1
971,217,191,-1
972,228,191,1
973,229,191,1
974,194,192,1
975,207,192,1
976,220,192,1
977,242,192,1
978,196,193,1
979,228,193,-1
980,233,193,1
981,237,193,-1
982,204,194,1
983,207,194,1
984,220,194,1
985,242,194,1
986,223,195,-1
987,200,196,-1
988,214,196,-1
989,233,196,1
990,228,197,1
991,229,197,1
992,230,197,-1
993,214,198,-1
994,200,199,1
995,210,199,-1
996,218,199,1
997,234,199,1
998,239,199,1
999,240,199,1
1000,241,199,1
1001,243,199,1
1002,201,200,1
1003,218,200,1
1004,234,200,1
1005,239,200,1
1006,240,200,1
1007,241,200,1
1008,218,201,1
1009,234,201,1
1010,239,201,1
1011,240,201,1
1012,241,201,1
1013,243,201,1
1014,239,202,-1
1015,206,203,1
1016,221,203,1
1017,225,203,1
1018,240,203,-1
1019,206,204,-1
1020,220,204,1
1021,242,204,1
1022,207,205,-1
1023,219,205,1
1024,231,205,-1
1025,247,205,-1
1026,221,206,1
1027,225,206,1
1028,244,206,1
1029,220,207,1
1030,230,207,-1
1031,242,207,1
1032,212,208,1
1033,214,208,1
1034,222,208,-1
1035,211,209,1
1036,224,209,1
1037,230,209,1
1038,231,209,1
1039,235,209,1
1040,238,209,1
1041,241,209,-1
1042,245,209,1
1043,246,209,1
1044,248,209,1
1045,250,209,1
1046,228,210,-1
1047,224,211,1
1048,230,211,1
1049,231,211,1
1050,235,211,1
1051,238,211,1
1052,245,211,1
1053,246,211,1
1054,247,211,-1
1055,248,211,1
1056,250,211,1
1057,214,212,1
1058,227,212,-1
1059,215,213,1
1060,223,213,1
1061,226,213,1
1062,227,213,1
1063,232,213,1
1064,239,213,-1
1065,249,213,1
1066,216,215,-1
1067,217,215,1
1068,223,215,1
1069,227,215,1
1070,231,215,-1
1071,232,215,1
1072,249,215,1
1073,222,217,1
1074,223,217,1
1075,226,217,1
1076,232,217,1
1077,236,217,1
1078,237,217,1
1079,244,217,-1
1080,249,217,1
1081,222,218,-1
1082,234,218,1
1083,239,218,1
1084,240,218,1
1085,241,218,1
1086,243,218,1
1087,239,220,-1
1088,242,220,1
1089,225,221,1
1090,226,221,-1
1091,244,221,1
1092,223,222,1
1093,233,222,-1
1094,236,222,1
1095,237,222,1
1096,249,222,1
1097,226,223,1
1098,227,223,1
1099,237,223,1
1100,249,223,1
1101,230,224,1
1102,231,224,1
1103,235,224,1
1104,238,224,1
1105,243,224,-1
1106,245,224,1
1107,246,224,1
1108,248,224,1
1109,250,224,1
1110,244,225,1
1111,227,226,1
1112,232,226,1
1113,236,226,1
1114,249,226,1
1115,232,227,1
1116,234,227,-1
1117,236,227,1
1118,249,227,1
1119,250,227,-1
1120,229,228,1
1121,240,229,-1
1122,231,230,1
1123,234,230,-1
1124,235,230,1
1125,238,230,1
1126,245,230,1
1127,246,230,1
1128,248,230,1
1129,250,230,1
1130,235,231,1
1131,238,231,1
1132,243,231,-1
1133,245,231,1
1134,246,231,1
1135,248,231,1
1136,250,231,1
1137,236,232,1
1138,237,232,1
1139,249,232,1
1140,236,233,-1
1141,239,234,1
1142,240,234,1
1143,241,234,1
1144,243,234,1
1145,238,235,1
1146,245,235,1
1147,246,235,1
1148,248,235,1
1149,250,235,1
1150,237,236,1
1151,249,236,1
1152,238,237,-1
1153,240,237,-1
1154,242,238,-1
1155,245,238,1
1156,246,238,1
1157,248,238,1
1158,250,238,1
1159,240,239,1
1160,241,239,1
1161,243,239,1
1162,241,240,1
1163,243,240,1
1164,243,241,1
1165,246,245,1
1166,248,245,1
1167,250,245,1
1168,248,246,1
1169,250,246,1
1170,248,247,-1
1171,250,248,1
1172,250,249,-1
