edge_id,node1,node2
1,12,1
2,89,1
3,136,1
4,140,1
5,191,1
6,240,1
7,9,2
8,60,2
9,98,2
10,188,2
11,238,2
12,49,3
13,70,3
14,117,3
15,226,3
16,232,3
17,237,3
18,172,4
19,214,4
20,218,4
21,234,4
22,240,4
23,243,4
24,77,5
25,133,5
26,137,5
27,168,5
28,184,5
29,247,5
30,12,6
31,131,6
32,135,6
33,178,6
34,215,6
35,245,6
36,118,7
37,159,7
38,167,7
39,223,7
40,236,7
41,249,7
42,11,8
43,21,8
44,145,8
45,182,8
46,208,8
47,239,8
48,44,9
49,60,9
50,98,9
51,188,9
52,214,9
53,36,10
54,67,10
55,76,10
56,114,10
57,160,10
58,211,10
59,145,11
60,180,11
61,212,11
62,214,11
63,239,11
64,136,12
65,140,12
66,151,12
67,223,12
68,189,13
69,231,13
70,235,13
71,245,13
72,246,13
73,248,13
74,68,14
75,76,14
76,87,14
77,115,14
78,177,14
79,184,14
80,154,15
81,159,15
82,195,15
83,198,15
84,228,15
85,233,15
86,97,16
87,231,16
88,235,16
89,245,16
90,246,16
91,248,16
92,89,17
93,118,17
94,135,17
95,136,17
96,161,17
97,178,17
98,29,18
99,219,18
100,232,18
101,236,18
102,244,18
103,249,18
104,99,19
105,150,19
106,169,19
107,184,19
108,213,19
109,230,19
110,22,20
111,42,20
112,133,20
113,136,20
114,141,20
115,149,20
116,136,21
117,140,21
118,178,21
119,185,21
120,191,21
121,51,22
122,64,22
123,66,22
124,168,22
125,247,22
126,65,23
127,66,23
128,82,23
129,101,23
130,220,23
131,247,23
132,74,24
133,142,24
134,158,24
135,170,24
136,189,24
137,229,24
138,127,25
139,157,25
140,174,25
141,225,25
142,232,25
143,244,25
144,72,26
145,148,26
146,169,26
147,178,26
148,184,26
149,230,26
150,114,27
151,132,27
152,160,27
153,196,27
154,211,27
155,88,28
156,92,28
157,132,28
158,146,28
159,180,28
160,201,29
161,217,29
162,234,29
163,240,29
164,243,29
165,124,30
166,143,30
167,153,30
168,220,30
169,225,30
170,240,30
171,119,31
172,128,31
173,205,31
174,212,31
175,219,31
176,227,31
177,46,32
178,77,32
179,137,32
180,149,32
181,152,32
182,247,32
183,71,33
184,112,33
185,126,33
186,127,33
187,200,33
188,249,33
189,125,34
190,163,34
191,203,34
192,221,34
193,225,34
194,244,34
195,153,35
196,170,35
197,182,35
198,185,35
199,212,35
200,239,35
201,37,36
202,76,36
203,114,36
204,160,36
205,211,36
206,50,37
207,134,37
208,173,37
209,181,37
210,202,37
211,53,38
212,79,38
213,166,38
214,221,38
215,225,38
216,229,38
217,43,39
218,166,39
219,205,39
220,237,39
221,238,39
222,249,39
223,130,40
224,138,40
225,208,40
226,212,40
227,214,40
228,239,40
229,44,41
230,176,41
231,217,41
232,219,41
233,227,41
234,232,41
235,58,42
236,81,42
237,133,42
238,141,42
239,247,42
240,126,43
241,167,43
242,222,43
243,223,43
244,232,43
245,205,44
246,213,44
247,232,44
248,236,44
249,46,45
250,86,45
251,137,45
252,149,45
253,150,45
254,246,45
