edge_id,node1,node2,intra_inter
1,103,1,1
2,177,1,1
3,187,1,1
4,194,1,1
5,215,1,-1
6,223,1,1
7,14,2,1
8,29,2,-1
9,129,2,1
10,181,2,1
11,197,2,1
12,234,2,1
13,16,3,1
14,76,3,1
15,107,3,1
16,122,3,1
17,132,3,1
18,199,3,-1
19,97,4,-1
20,239,4,1
21,240,4,1
22,243,4,1
23,244,4,1
24,249,4,1
25,32,5,1
26,56,5,1
27,90,5,1
28,135,5,1
29,174,5,1
30,216,5,-1
31,162,6,-1
32,166,6,-1
33,169,6,1
34,173,6,1
35,188,6,1
36,227,6,1
37,11,7,1
38,64,7,1
39,108,7,1
40,117,7,1
41,129,7,-1
42,162,7,1
43,45,8,-1
44,87,8,1
45,172,8,1
46,175,8,1
47,208,8,1
48,232,8,-1
49,24,9,1
50,156,9,1
51,169,9,-1
52,171,9,1
53,241,9,1
54,245,9,1
55,24,10,1
56,153,10,1
57,156,10,1
58,175,10,-1
59,241,10,1
60,245,10,1
61,117,11,1
62,119,11,1
63,152,11,1
64,162,11,1
65,193,11,-1
66,63,12,1
67,166,12,1
68,171,12,1
69,210,12,1
70,245,12,1
71,249,12,-1
72,34,13,-1
73,35,13,1
74,36,13,1
75,46,13,1
76,82,13,1
77,133,13,1
78,189,14,1
79,197,14,1
80,203,14,-1
81,222,14,-1
82,234,14,1
83,33,15,-1
84,177,15,1
85,187,15,1
86,194,15,1
87,223,15,1
88,225,15,-1
89,54,16,1
90,57,16,1
91,122,16,1
92,132,16,1
93,233,16,-1
94,216,17,-1
95,239,17,1
96,240,17,1
97,243,17,1
98,244,17,1
99,249,17,1
100,123,18,1
101,140,18,-1
102,170,18,1
103,176,18,-1
104,203,18,1
105,206,18,1
106,80,19,-1
107,116,19,1
108,153,19,1
109,158,19,-1
110,241,19,1
111,245,19,1
112,66,20,1
113,88,20,1
114,101,20,1
115,127,20,1
116,144,20,-1
117,159,20,1
118,26,21,1
119,32,21,1
120,111,21,-1
121,144,21,1
122,194,21,-1
123,238,21,-1
124,25,22,-1
125,72,22,1
126,81,22,1
127,133,22,1
128,168,22,1
129,239,22,-1
130,46,23,-1
131,178,23,1
132,183,23,1
133,195,23,1
134,208,23,-1
135,210,23,-1
136,57,24,-1
137,193,24,-1
138,241,24,1
139,245,24,1
140,53,25,1
141,60,25,1
142,84,25,1
143,152,25,1
144,200,25,-1
145,56,26,1
146,135,26,1
147,144,26,1
148,174,26,1
149,250,26,-1
150,153,27,1
151,183,27,-1
152,210,27,1
153,215,27,-1
154,241,27,1
155,245,27,1
156,67,28,1
157,120,28,-1
158,181,28,1
159,189,28,1
160,197,28,1
161,234,28,1
162,239,29,1
163,240,29,1
164,243,29,1
165,244,29,1
166,249,29,1
167,93,30,-1
168,182,30,1
169,185,30,1
170,212,30,1
171,214,30,1
172,242,30,-1
173,182,31,1
174,202,31,1
175,212,31,1
176,214,31,1
177,220,31,1
178,236,31,-1
179,43,32,1
180,61,32,1
181,94,32,-1
182,174,32,1
183,239,33,1
184,240,33,1
185,243,33,1
186,244,33,1
187,249,33,1
188,66,34,1
189,88,34,1
190,101,34,1
191,127,34,1
192,159,34,1
193,72,35,1
194,81,35,1
195,124,35,1
196,168,35,1
197,180,35,-1
198,45,36,1
199,124,36,1
200,125,36,-1
201,133,36,1
202,168,36,1
203,114,37,1
204,134,37,1
205,141,37,1
206,163,37,1
207,208,37,1
208,217,37,-1
209,50,38,-1
210,86,38,1
211,98,38,-1
212,131,38,1
213,181,38,1
214,234,38,1
215,56,39,1
216,61,39,1
217,90,39,1
218,132,39,-1
219,174,39,1
220,218,39,-1
221,81,40,-1
222,185,40,1
223,202,40,1
224,212,40,1
225,214,40,1
226,220,40,1
227,53,41,1
228,64,41,1
229,117,41,1
230,119,41,1
231,162,41,1
232,228,41,-1
233,60,42,-1
234,142,42,1
235,150,42,1
236,154,42,1
237,179,42,1
238,192,42,1
239,61,43,1
240,135,43,1
241,144,43,1
242,174,43,1
243,179,43,-1
244,191,44,-1
245,225,44,1
246,226,44,1
247,232,44,1
248,236,44,1
249,237,44,1
250,46,45,1
251,82,45,1
252,124,45,1
253,168,45,1
254,124,46,1
255,223,46,-1
256,244,46,-1
257,142,47,1
258,154,47,1
259,156,47,-1
260,179,47,1
261,181,47,-1
262,192,47,1
263,196,48,-1
264,225,48,1
265,226,48,1
266,232,48,1
267,236,48,1
268,237,48,1
269,138,49,1
270,185,49,1
271,189,49,-1
272,202,49,1
273,220,49,1
274,235,49,-1
275,100,50,1
276,110,50,1
277,112,50,1
278,121,50,1
279,191,50,1
280,89,51,1
281,149,51,1
282,151,51,-1
283,160,51,1
284,161,51,1
285,222,51,1
286,92,52,1
287,164,52,1
288,178,52,-1
289,193,52,1
290,205,52,1
291,231,52,-1
292,84,53,1
293,117,53,1
294,152,53,1
295,162,53,1
296,203,53,-1
297,76,54,1
298,105,54,1
299,122,54,1
300,132,54,1
301,185,54,-1
302,238,54,-1
303,180,55,-1
304,218,55,1
305,239,55,1
306,240,55,1
307,243,55,1
308,244,55,1
309,249,55,1
310,144,56,1
311,174,56,1
312,186,56,-1
313,221,56,-1
314,105,57,1
315,107,57,1
316,122,57,1
317,132,57,1
318,241,57,-1
319,95,58,1
320,113,58,-1
321,144,58,-1
322,146,58,1
323,170,58,1
324,203,58,1
325,206,58,1
326,99,59,1
327,122,59,-1
328,156,59,1
329,171,59,1
