edge_id,node1,node2
1,10,1
2,15,1
3,78,1
4,103,1
5,159,1
6,112,2
7,118,2
8,181,2
9,197,2
10,228,2
11,229,2
12,114,3
13,120,3
14,145,3
15,167,3
16,205,3
17,215,3
18,162,4
19,218,4
20,239,4
21,240,4
22,241,4
23,243,4
24,46,5
25,63,5
26,66,5
27,82,5
28,168,5
29,229,5
30,85,6
31,136,6
32,160,6
33,161,6
34,203,6
35,238,6
36,117,7
37,119,7
38,146,7
39,217,7
40,249,7
41,27,8
42,126,8
43,128,8
44,183,8
45,190,8
46,216,8
47,69,9
48,77,9
49,121,9
50,122,9
51,178,9
52,188,9
53,55,10
54,59,10
55,129,10
56,171,10
57,210,10
58,114,11
59,120,11
60,145,11
61,167,11
62,205,11
63,244,11
64,58,12
65,102,12
66,154,12
67,186,12
68,192,12
69,242,12
70,155,13
71,176,13
72,198,13
73,231,13
74,62,14
75,115,14
76,132,14
77,189,14
78,193,14
79,233,14
80,43,15
81,78,15
82,103,15
83,159,15
84,204,15
85,53,16
86,77,16
87,121,16
88,132,16
89,188,16
90,250,16
91,188,17
92,199,17
93,234,17
94,240,17
95,241,17
96,243,17
97,19,18
98,96,18
99,222,18
100,227,18
101,232,18
102,237,18
103,144,19
104,169,19
105,184,19
106,187,19
107,224,19
108,23,20
109,45,20
110,72,20
111,75,20
112,173,20
113,199,20
114,89,21
115,131,21
116,149,21
117,160,21
118,236,21
119,243,21
120,32,22
121,65,22
122,86,22
123,109,22
124,144,22
125,168,22
126,35,23
127,82,23
128,140,23
129,173,23
130,211,23
131,61,24
132,130,24
133,158,24
134,174,24
135,225,24
136,244,24
137,43,25
138,78,25
139,117,25
140,162,25
141,217,25
142,249,25
143,144,26
144,148,26
145,169,26
146,184,26
147,187,26
148,59,27
149,111,27
150,129,27
151,171,27
152,210,27
153,55,28
154,99,28
155,171,28
156,174,28
157,210,28
158,196,29
159,199,29
160,200,29
161,201,29
162,239,29
163,241,29
164,243,29
165,44,30
166,106,30
167,194,30
168,207,30
