node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,9
11,7
12,9
13,10
14,2
15,1
16,3
17,4
18,11
19,9
20,12
21,13
22,10
23,14
24,9
25,7
26,5
27,9
28,2
29,4
30,15
31,15
32,13
33,4
34,12
35,10
36,10
37,8
38,2
39,4
40,10
41,7
42,16
43,5
44,17
45,10
46,10
47,16
48,17
49,15
50,18
51,19
52,20
53,7
54,3
55,4
56,4
57,3
58,11
59,9
60,7
61,5
62,21
63,9
64,7
65,21
66,12
67,2
68,20
69,6
70,20
71,21
72,10
73,22
74,15
75,8
76,3
77,14
78,1
79,13
80,18
81,10
82,10
83,18
84,7
85,19
86,2
87,8
88,12
89,19
90,5
91,23
92,20
93,1
94,14
95,11
96,8
97,16
98,8
99,9
100,18
101,12
102,19
103,1
104,6
105,3
106,11
107,3
108,7
109,17
110,18
111,20
112,18
113,2
114,8
115,20
116,9
117,7
118,15
119,7
120,22
121,18
122,3
123,11
124,10
125,21
126,23
127,12
128,11
129,2
130,15
131,2
132,3
133,10
134,8
135,5
136,19
137,1
138,17
139,0
140,1
141,8
142,16
143,20
144,5
145,6
146,11
147,16
148,14
149,19
150,16
151,6
152,7
153,2
154,16
155,22
156,9
157,2
158,11
159,12
160,19
161,19
162,7
163,8
164,20
165,20
166,9
167,21
168,10
169,6
170,11
171,2
172,8
173,6
174,5
175,8
176,22
177,1
178,14
179,16
180,6
181,2
182,15
183,14
184,22
185,15
186,17
187,1
188,6
189,2
190,22
191,18
192,16
193,20
194,1
195,14
196,20
197,2
198,22
199,4
200,21
201,4
202,15
203,11
204,21
205,20
206,11
207,21
208,8
209,13
210,9
211,13
212,15
213,17
214,15
215,13
216,17
217,17
218,4
219,4
220,15
221,13
222,19
223,1
224,13
225,17
226,17
227,6
228,4
229,13
230,13
231,13
232,17
233,3
234,2
235,13
236,17
237,17
238,13
239,4
240,4
241,9
242,13
243,4
244,4
245,9
246,13
247,13
248,13
249,4
250,13
