node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,9
11,7
12,9
13,10
14,2
15,1
16,3
17,4
18,11
19,9
20,12
21,1
22,10
23,13
24,9
25,14
26,5
27,9
28,2
29,4
30,15
31,15
32,5
33,4
34,12
35,10
36,10
37,8
38,2
39,4
40,10
41,14
42,16
43,5
44,17
45,10
46,13
47,16
48,17
49,15
50,18
51,19
52,20
53,14
54,3
55,4
56,4
57,3
58,11
59,9
60,14
61,5
62,15
63,9
64,14
65,15
66,12
67,2
68,20
69,15
70,20
71,15
72,10
73,21
74,15
75,8
76,3
77,22
78,1
79,15
80,18
81,10
82,10
83,18
84,14
85,23
86,2
87,8
88,12
89,19
90,5
91,18
92,20
93,1
94,22
95,11
96,8
97,16
98,8
99,9
100,18
101,12
102,23
103,1
104,6
105,3
106,11
107,3
108,14
109,17
110,18
111,20
112,18
113,2
114,8
115,20
116,9
117,14
118,15
119,14
120,21
121,18
122,3
123,11
124,10
125,15
126,18
127,12
128,11
129,2
130,15
131,2
132,3
133,10
134,8
135,5
136,19
137,1
138,15
139,0
140,1
141,8
142,16
143,20
144,5
145,6
146,11
147,24
148,22
149,19
150,16
151,6
152,14
153,9
154,16
155,21
156,16
157,2
158,11
159,12
160,19
161,19
162,14
163,8
164,20
165,20
166,9
167,15
168,10
169,6
170,11
171,9
172,8
173,6
174,5
175,8
176,21
177,1
178,13
179,24
180,6
181,2
182,15
183,13
184,21
185,15
186,17
187,1
188,6
189,2
190,21
191,18
192,5
193,20
194,1
195,13
196,20
197,2
198,21
199,4
200,15
201,4
202,15
203,11
204,15
205,20
206,11
207,15
208,8
209,15
210,9
211,15
212,15
213,17
214,15
215,15
216,17
217,17
218,4
219,4
220,15
221,15
222,19
223,1
224,15
225,17
226,17
227,6
228,4
229,15
230,15
231,15
232,17
233,15
234,2
235,15
236,17
237,17
238,15
239,4
240,4
241,9
242,15
243,4
244,4
245,9
246,15
247,15
248,15
249,4
250,15
