node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,7
12,10
13,11
14,2
15,1
16,12
17,13
18,7
19,10
20,14
21,15
22,11
23,8
24,9
25,7
26,5
27,10
28,2
29,12
30,16
31,16
32,5
33,4
34,12
35,11
36,11
37,8
38,2
39,5
40,16
41,7
42,13
43,5
44,17
45,11
46,11
47,13
48,17
49,16
50,5
51,18
52,19
53,7
54,3
55,4
56,5
57,12
58,7
59,10
60,7
61,5
62,20
63,16
64,7
65,20
66,18
67,2
68,19
69,6
70,19
71,20
72,11
73,12
74,16
75,8
76,3
77,20
78,1
79,14
80,21
81,15
82,11
83,21
84,7
85,13
86,2
87,8
88,12
89,18
90,11
91,21
92,19
93,1
94,13
95,7
96,8
97,22
98,8
99,12
100,21
101,12
102,13
103,1
104,6
105,3
106,7
107,14
108,12
109,17
110,21
111,19
112,21
113,2
114,8
115,19
116,10
117,22
118,16
119,7
120,0
121,21
122,3
123,7
124,15
125,20
126,3
127,12
128,7
129,2
130,16
131,2
132,20
133,11
134,8
135,5
136,18
137,1
138,16
139,3
140,1
141,8
142,13
143,19
144,5
145,6
146,2
147,13
148,13
149,16
150,13
151,6
152,7
153,10
154,13
155,12
156,9
157,2
158,18
159,12
160,2
161,18
162,7
163,8
164,19
165,19
166,10
167,20
168,11
169,5
170,7
171,10
172,8
173,6
174,5
175,8
176,12
177,1
178,13
179,13
180,6
181,2
182,16
183,13
184,21
185,17
186,17
187,1
188,6
189,2
190,12
191,21
192,13
193,19
194,1
195,13
196,19
197,2
198,12
199,4
200,20
201,4
202,16
203,7
204,20
205,19
206,13
207,20
208,13
209,17
210,9
211,14
212,16
213,17
214,16
215,14
216,17
217,17
218,4
219,4
220,16
221,14
222,18
223,1
224,14
225,17
226,17
227,6
228,4
229,14
230,14
231,19
232,21
233,20
234,2
235,14
236,17
237,17
238,14
239,4
240,4
241,10
242,14
243,4
244,4
245,10
246,14
247,14
248,14
249,4
250,14
