node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,9
11,10
12,9
13,6
14,11
15,12
16,13
17,14
18,15
19,9
20,16
21,6
22,6
23,7
24,9
25,7
26,5
27,9
28,2
29,16
30,11
31,11
32,5
33,15
34,16
35,11
36,7
37,8
38,14
39,5
40,11
41,2
42,11
43,5
44,1
45,6
46,17
47,16
48,1
49,11
50,3
51,1
52,14
53,7
54,1
55,4
56,3
57,8
58,15
59,9
60,7
61,18
62,4
63,11
64,14
65,19
66,18
67,2
68,5
69,17
70,20
71,19
72,6
73,21
74,21
75,8
76,13
77,20
78,12
79,10
80,7
81,6
82,6
83,3
84,7
85,15
86,2
87,8
88,14
89,20
90,6
91,3
92,20
93,21
94,16
95,15
96,8
97,16
98,8
99,9
100,3
101,7
102,16
103,12
104,17
105,10
106,10
107,13
108,4
109,1
110,3
111,20
112,3
113,2
114,8
115,15
116,9
117,16
118,11
119,12
120,15
121,3
122,19
123,15
124,6
125,19
126,0
127,16
128,15
129,2
130,11
131,2
132,19
133,6
134,8
135,5
136,18
137,12
138,11
139,21
140,12
141,8
142,15
143,20
144,5
145,17
146,2
147,4
148,6
149,18
150,16
151,17
152,7
153,9
154,21
155,21
156,9
157,2
158,11
159,16
160,2
161,5
162,15
163,8
164,20
165,20
166,9
167,19
168,6
169,12
170,15
171,9
172,8
173,17
174,21
175,8
176,21
177,2
178,7
179,15
180,17
181,2
182,11
183,9
184,3
185,1
186,1
187,21
188,3
189,2
190,3
191,3
192,16
193,16
194,12
195,2
196,20
197,2
198,19
199,4
200,19
201,4
202,11
203,15
204,7
205,20
206,18
207,19
208,4
209,10
210,9
211,10
212,3
213,1
214,11
215,10
216,1
217,1
218,4
219,4
220,21
221,10
222,20
223,12
224,2
225,1
226,19
227,17
228,4
229,10
230,12
231,20
232,3
233,19
234,11
235,6
236,1
237,1
238,10
239,4
240,4
241,9
242,10
243,4
244,4
245,9
246,16
247,17
248,10
249,4
250,10
