node_id,community_id
1,1
2,2
3,3
4,4
5,4
6,5
7,6
8,7
9,8
10,8
11,9
12,8
13,5
14,10
15,11
16,12
17,13
18,14
19,8
20,9
21,5
22,5
23,6
24,8
25,6
26,4
27,8
28,2
29,9
30,15
31,15
32,4
33,14
34,9
35,10
36,6
37,7
38,13
39,16
40,15
41,2
42,15
43,4
44,1
45,5
46,17
47,9
48,1
49,4
50,3
51,1
52,13
53,6
54,12
55,4
56,3
57,7
58,14
59,8
60,6
61,9
62,4
63,16
64,13
65,18
66,9
67,2
68,4
69,17
70,19
71,18
72,5
73,20
74,21
75,7
76,12
77,19
78,11
79,21
80,6
81,5
82,5
83,3
84,6
85,14
86,2
87,1
88,13
89,19
90,5
91,3
92,19
93,20
94,22
95,14
96,7
97,22
98,7
99,8
100,3
101,6
102,22
103,11
104,17
105,21
106,21
107,12
108,4
109,1
110,3
111,19
112,3
113,2
114,7
115,14
116,8
117,22
118,8
119,11
120,14
121,3
122,18
123,14
124,5
125,18
126,0
127,9
128,14
129,2
130,9
131,2
132,18
133,5
134,7
135,4
136,9
137,11
138,15
139,20
140,11
141,7
142,14
143,19
144,4
145,17
146,2
147,4
148,5
149,9
150,22
151,17
152,6
153,8
154,20
155,21
156,8
157,2
158,15
159,9
160,2
161,4
162,14
163,7
164,19
165,19
166,8
167,18
168,5
169,11
170,14
171,8
172,7
173,17
174,20
175,7
176,17
177,2
178,6
179,14
180,17
181,2
182,15
183,8
184,3
185,1
186,1
187,17
188,3
189,2
190,3
191,3
192,22
193,9
194,11
195,2
196,19
197,2
198,18
199,4
200,18
201,4
202,15
203,14
204,6
205,19
206,9
207,18
208,4
209,18
210,8
211,18
212,3
213,1
214,15
215,21
216,1
217,1
218,4
219,4
220,17
221,21
222,19
223,11
224,2
225,1
226,18
227,17
228,4
229,21
230,11
231,19
232,3
233,18
234,15
235,5
236,1
237,1
238,21
239,4
240,4
241,8
242,21
243,4
244,4
245,8
246,22
247,17
248,21
249,4
250,21
