node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,9
11,10
12,9
13,6
14,11
15,4
16,12
17,13
18,14
19,9
20,2
21,6
22,6
23,7
24,9
25,7
26,5
27,9
28,15
29,2
30,11
31,11
32,5
33,14
34,2
35,11
36,7
37,8
38,13
39,5
40,11
41,15
42,11
43,5
44,1
45,6
46,16
47,17
48,1
49,11
50,3
51,1
52,13
53,7
54,1
55,4
56,3
57,8
58,14
59,9
60,7
61,18
62,4
63,5
64,13
65,19
66,18
67,15
68,5
69,4
70,5
71,19
72,6
73,20
74,20
75,8
76,12
77,5
78,4
79,10
80,7
81,6
82,6
83,3
84,7
85,14
86,15
87,8
88,13
89,5
90,6
91,3
92,5
93,20
94,17
95,14
96,8
97,17
98,8
99,9
100,3
101,7
102,17
103,4
104,16
105,10
106,10
107,12
108,4
109,1
110,3
111,5
112,3
113,15
114,8
115,14
116,9
117,17
118,11
119,4
120,14
121,3
122,19
123,14
124,6
125,19
126,0
127,2
128,14
129,15
130,11
131,15
132,19
133,6
134,8
135,5
136,18
137,4
138,11
139,20
140,4
141,8
142,14
143,5
144,5
145,16
146,15
147,4
148,6
149,18
150,17
151,16
152,7
153,9
154,20
155,20
156,9
157,15
158,11
159,2
160,15
161,5
162,14
163,8
164,5
165,5
166,9
167,19
168,6
169,4
170,14
171,9
172,8
173,16
174,20
175,8
176,20
177,15
178,7
179,14
180,16
181,15
182,11
183,9
184,3
185,1
186,1
187,20
188,3
189,15
190,3
191,3
192,17
193,2
194,4
195,15
196,5
197,15
198,19
199,4
200,19
201,4
202,11
203,14
204,7
205,5
206,18
207,19
208,4
209,10
210,9
211,10
212,3
213,1
214,11
215,10
216,1
217,1
218,4
219,4
220,20
221,10
222,5
223,4
224,15
225,1
226,19
227,16
228,4
229,10
230,4
231,5
232,3
233,19
234,11
235,6
236,1
237,1
238,10
239,4
240,4
241,9
242,10
243,4
244,4
245,9
246,17
247,16
248,10
249,4
250,10
